Position	iESd_BRG	iESa_BRG	iESd_BRM	iESa_BRM	iESd_CHCU	iESa_CHCU	iESd_CHCA	iESa_CHCA	iESd_CHFR	iESa_CHFR	iESd_TXL	iESa_TXL	log(iESd_BRG)	log(iESa_BRG)	log(iESd_BRM)	log(iESa_BRM)	log(iESd_CHCU)	log(iESa_CHCU)	log(iESd_CHCA)	log(iESa_CHCA)	log(iESd_CHFR)	log(iESa_CHFR)	log(iESd_TXL)	log(iESa_TXL)	log_iRESda(BRG)	log_iRESda(BRM)	log_iRESda(CHCU)	log_iRESda(CHCA)	log_iRESda(CHFR)	log_iRESda(TXL)	log_iRESdaN(BRG)	log_iRESdaN(BRM)	log_iRESdaN(CHCU)	log_iRESdaN(CHCA)	log_iRESdaN(CHFR)	log_iRESdaN(TXL)	
109732.000000	480.750000	844.500000	290.000000	5924.666667	290.000000	891.727273	290.000000	1824.357143	NA	NA	NA	NA	6.175347	6.738745	5.669881	8.686880	5.669881	6.793160	5.669881	7.508983	NA	NA	NA	NA	-0.563397	-3.016999	-1.123279	-1.839102	NA	NA	-0.299851	-1.347582	0.988839	0.272412	NA	NA	
110021.000000	671.500000	319.875000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.509514	5.767930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.741584	NA	NA	NA	NA	NA	0.394686	NA	NA	NA	NA	NA	
110022.000000	671.500000	844.500000	96.000000	4157.666667	NA	NA	NA	NA	NA	NA	NA	NA	6.509514	6.738745	4.564348	8.332709	NA	NA	NA	NA	NA	NA	NA	NA	-0.229231	-3.768361	NA	NA	NA	NA	-0.122001	-1.865962	NA	NA	NA	NA	
110213.000000	526.000000	118.000000	118.000000	4160.111111	361.666667	1296.500000	130.857143	2645.500000	137.038462	540.250000	NA	NA	6.265301	4.770685	4.770685	8.333297	5.890723	7.167424	4.874106	7.880615	4.920262	6.292032	NA	NA	1.494617	-3.562612	-1.276701	-3.006509	-1.371770	NA	0.795465	-1.724012	0.879147	-0.577390	1.787003	NA	
110258.000000	869.000000	1024.500000	365.500000	4187.611111	444.166667	1189.571429	445.642857	921.833333	388.000000	964.500000	NA	NA	6.767343	6.931960	5.901266	8.339886	6.096200	7.081348	6.099518	6.826364	5.961005	6.871610	NA	NA	-0.164617	-2.438619	-0.985149	-0.726847	-0.910604	NA	-0.087612	-0.948546	1.087598	1.082068	2.050076	NA	
110944.000000	NA	NA	NA	NA	471.000000	980.772727	814.000000	689.100000	NA	NA	NA	NA	NA	NA	NA	NA	6.154858	6.888341	6.701960	6.535386	NA	NA	NA	NA	NA	NA	-0.733483	0.166574	NA	NA	NA	NA	1.267532	1.732424	NA	NA	
111200.000000	NA	NA	158.000000	5857.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.062595	8.675393	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.612798	NA	NA	NA	NA	NA	-1.758636	NA	NA	NA	NA	
111260.000000	NA	NA	147.000000	3897.214286	215.750000	1569.300000	NA	NA	NA	NA	NA	NA	NA	NA	4.990433	8.268017	5.374120	7.358385	NA	NA	NA	NA	NA	NA	NA	-3.277585	-1.984265	NA	NA	NA	NA	-1.527366	0.373260	NA	NA	NA	
111494.000000	NA	NA	578.500000	4599.083333	422.000000	732.909091	NA	NA	NA	NA	NA	NA	NA	NA	6.360439	8.433612	6.045005	6.597022	NA	NA	NA	NA	NA	NA	NA	-2.073174	-0.552016	NA	NA	NA	NA	-0.696418	1.397275	NA	NA	NA	
111810.000000	NA	NA	398.000000	4877.583333	217.500000	727.541667	NA	NA	NA	NA	NA	NA	NA	NA	5.986452	8.492405	5.382199	6.589671	NA	NA	NA	NA	NA	NA	NA	-2.505953	-1.207472	NA	NA	NA	NA	-0.995001	0.928644	NA	NA	NA	
111929.000000	NA	NA	578.500000	4128.000000	NA	NA	115.500000	540.222222	NA	NA	NA	NA	NA	NA	6.360439	8.325548	NA	NA	4.749271	6.291981	NA	NA	NA	NA	NA	-1.965110	NA	-1.542710	NA	NA	NA	-0.621862	NA	0.488168	NA	NA	
111982.000000	NA	NA	NA	NA	29.500000	642.545455	72.500000	480.111111	113.500000	507.571429	NA	NA	NA	NA	NA	NA	3.384390	6.465438	4.283587	6.174018	4.731803	6.229637	NA	NA	NA	NA	-3.081047	-1.890431	-1.497835	NA	NA	NA	-0.410906	0.235048	1.715089	NA	
111988.000000	NA	NA	84.000000	3682.937500	84.000000	816.111111	NA	NA	98.750000	656.000000	NA	NA	NA	NA	4.430817	8.211466	4.430817	6.704551	NA	NA	4.592591	6.486161	NA	NA	NA	-3.780649	-2.273734	NA	-1.893569	NA	NA	-1.874440	0.166299	NA	1.489340	NA	
112150.000000	NA	NA	116.000000	4405.928571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.753590	8.390706	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.637116	NA	NA	NA	NA	NA	-1.775414	NA	NA	NA	NA	
112220.000000	NA	NA	130.000000	3831.000000	130.000000	1146.200000	NA	NA	NA	NA	NA	NA	NA	NA	4.867534	8.250881	4.867534	7.044207	NA	NA	NA	NA	NA	NA	NA	-3.383347	-2.176673	NA	NA	NA	NA	-1.600333	0.235694	NA	NA	NA	
112410.000000	1298.000000	858.000000	NA	NA	NA	NA	685.500000	847.333333	NA	NA	NA	NA	7.168580	6.754604	NA	NA	NA	NA	6.530148	6.742094	NA	NA	NA	NA	0.413976	NA	NA	-0.211946	NA	NA	0.220326	NA	NA	1.456885	NA	NA	
113401.000000	1298.000000	997.250000	601.500000	3341.833333	NA	NA	601.500000	1067.800000	NA	NA	NA	NA	7.168580	6.905001	6.399427	8.114275	NA	NA	6.399427	6.973356	NA	NA	NA	NA	0.263578	-1.714848	NA	-0.573929	NA	NA	0.140282	-0.449202	NA	1.193382	NA	NA	
113613.000000	1298.000000	535.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.168580	6.282267	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.886313	NA	NA	NA	NA	NA	0.471714	NA	NA	NA	NA	NA	
113676.000000	NA	NA	38.500000	2920.666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.650658	7.979567	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.328909	NA	NA	NA	NA	NA	-2.252696	NA	NA	NA	NA	
113690.000000	13.000000	286.875000	NA	NA	76.375000	871.300000	NA	NA	NA	NA	NA	NA	2.564949	5.659047	NA	NA	4.335655	6.769986	NA	NA	NA	NA	NA	NA	-3.094097	NA	-2.434331	NA	NA	NA	-1.646741	NA	0.051477	NA	NA	NA	
113702.000000	NA	NA	NA	NA	266.500000	684.700000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.585374	6.528981	NA	NA	NA	NA	NA	NA	NA	NA	-0.943607	NA	NA	NA	NA	NA	1.117300	NA	NA	NA	
114197.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
114531.000000	NA	NA	257.500000	3747.357143	257.500000	782.750000	NA	NA	NA	NA	NA	NA	NA	NA	5.551020	8.228806	5.551020	6.662813	NA	NA	NA	NA	NA	NA	NA	-2.677786	-1.111794	NA	NA	NA	NA	-1.113553	0.997051	NA	NA	NA	
114712.000000	NA	NA	129.500000	5607.785714	39.000000	316.636364	220.000000	495.357143	NA	NA	NA	NA	NA	NA	4.863681	8.631911	3.663562	5.757754	5.393628	6.205279	NA	NA	NA	NA	NA	-3.768230	-2.094192	-0.811651	NA	NA	NA	-1.865872	0.294665	1.020335	NA	NA	
114790.000000	207.000000	2755.750000	246.000000	5262.785714	544.500000	1005.500000	544.500000	879.428571	NA	NA	NA	NA	5.332719	7.921445	5.505332	8.568416	6.299868	6.913240	6.299868	6.779272	NA	NA	NA	NA	-2.588726	-3.063084	-0.613372	-0.479404	NA	NA	-1.377772	-1.379377	1.353407	1.262191	NA	NA	
115204.000000	NA	NA	NA	NA	544.500000	719.000000	544.500000	879.428571	505.500000	1483.666667	NA	NA	NA	NA	NA	NA	6.299868	6.577861	6.299868	6.779272	6.225548	7.302272	NA	NA	NA	NA	-0.277993	-0.479404	-1.076724	NA	NA	NA	1.593193	1.262191	1.955313	NA	
115387.000000	176.500000	5006.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.173321	8.518392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.345072	NA	NA	NA	NA	NA	-1.780315	NA	NA	NA	NA	NA	
115557.000000	NA	NA	137.500000	7550.400000	166.750000	1493.000000	137.500000	1902.555556	NA	NA	NA	NA	NA	NA	4.923624	8.929356	5.116496	7.308543	4.923624	7.550953	NA	NA	NA	NA	NA	-4.005732	-2.192047	-2.627329	NA	NA	NA	-2.029729	0.224702	-0.301370	NA	NA	
115662.000000	NA	NA	NA	NA	196.000000	1385.437500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.278115	7.233771	NA	NA	NA	NA	NA	NA	NA	NA	-1.955657	NA	NA	NA	NA	NA	0.393714	NA	NA	NA	
115674.000000	NA	NA	121.500000	5477.500000	NA	NA	459.000000	1836.625000	NA	NA	NA	NA	NA	NA	4.799914	8.608404	NA	NA	6.129050	7.515685	NA	NA	NA	NA	NA	-3.808490	NA	-1.386635	NA	NA	NA	-1.893648	NA	0.601781	NA	NA	
115905.000000	NA	NA	144.500000	5384.928571	144.500000	1676.583333	378.000000	3816.166667	NA	NA	NA	NA	NA	NA	4.973280	8.591359	4.973280	7.424513	5.934894	8.247002	NA	NA	NA	NA	NA	-3.618080	-2.451234	-2.312108	NA	NA	NA	-1.762280	0.039392	-0.071907	NA	NA	
115963.000000	193.000000	1396.250000	NA	NA	193.000000	2051.583333	351.571429	3816.166667	193.000000	3285.625000	NA	NA	5.262690	7.241545	NA	NA	5.262690	7.626367	5.862413	8.247002	5.262690	8.097312	NA	NA	-1.978855	NA	-2.363677	-2.384589	-2.834622	NA	-1.053187	NA	0.101992	-0.124669	0.952513	NA	
116291.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
116366.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
116626.000000	NA	NA	NA	NA	NA	NA	143.500000	2695.900000	143.500000	5424.636364	NA	NA	NA	NA	NA	NA	NA	NA	4.966335	7.899487	4.966335	8.598706	NA	NA	NA	NA	NA	-2.933152	-3.632371	NA	NA	NA	NA	-0.523991	0.497434	NA	
116653.000000	16.500000	1413.750000	16.500000	7683.200000	NA	NA	NA	NA	NA	NA	NA	NA	2.803360	7.254001	2.803360	8.946791	NA	NA	NA	NA	NA	NA	NA	NA	-4.450641	-6.143431	NA	NA	NA	NA	-2.368721	-3.504571	NA	NA	NA	NA	
116659.000000	NA	NA	NA	NA	167.500000	1994.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.120983	7.597898	NA	NA	NA	NA	NA	NA	NA	NA	-2.476915	NA	NA	NA	NA	NA	0.021031	NA	NA	NA	
116988.000000	760.000000	1549.750000	288.500000	4231.714286	NA	NA	NA	NA	NA	NA	NA	NA	6.633318	7.345849	5.664695	8.350362	NA	NA	NA	NA	NA	NA	NA	NA	-0.712530	-2.685667	NA	NA	NA	NA	-0.379223	-1.118990	NA	NA	NA	NA	
117236.000000	760.000000	5006.000000	654.750000	4952.583333	471.500000	3099.450000	NA	NA	NA	NA	NA	NA	6.633318	8.518392	6.484253	8.507665	6.155919	8.038980	NA	NA	NA	NA	NA	NA	-1.885074	-2.023411	-1.883061	NA	NA	NA	-1.003275	-0.662086	0.445618	NA	NA	NA	
117931.000000	NA	NA	838.000000	4841.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.731018	8.484877	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.753858	NA	NA	NA	NA	NA	-0.476116	NA	NA	NA	NA	
117969.000000	NA	NA	204.000000	4018.642857	NA	NA	204.000000	3432.400000	NA	NA	NA	NA	NA	NA	5.318120	8.298700	NA	NA	5.318120	8.141015	NA	NA	NA	NA	NA	-2.980580	NA	-2.822895	NA	NA	NA	-1.322456	NA	-0.443730	NA	NA	
118339.000000	NA	NA	NA	NA	194.000000	3435.277778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.267858	8.141853	NA	NA	NA	NA	NA	NA	NA	NA	-2.873995	NA	NA	NA	NA	NA	-0.262870	NA	NA	NA	
118357.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
118384.000000	NA	NA	NA	NA	133.500000	2820.545455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.894101	7.944686	NA	NA	NA	NA	NA	NA	NA	NA	-3.050584	NA	NA	NA	NA	NA	-0.389126	NA	NA	NA	
118624.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
119796.000000	NA	NA	770.000000	5965.916667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.646391	8.693818	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.047427	NA	NA	NA	NA	NA	-0.678655	NA	NA	NA	NA	
120164.000000	NA	NA	NA	NA	NA	NA	609.500000	5732.750000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.412639	8.653951	NA	NA	NA	NA	NA	NA	NA	-2.241312	NA	NA	NA	NA	NA	-0.020372	NA	NA	
121015.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
121280.000000	134.000000	1493.000000	NA	NA	NA	NA	134.000000	3191.200000	NA	NA	NA	NA	4.897840	7.308543	NA	NA	NA	NA	4.897840	8.068152	NA	NA	NA	NA	-2.410703	NA	NA	-3.170313	NA	NA	-1.283025	NA	NA	-0.696629	NA	NA	
121283.000000	NA	NA	4.500000	5665.416667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.504077	8.642136	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.138058	NA	NA	NA	NA	NA	-4.190785	NA	NA	NA	NA	
121289.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
121938.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
122631.000000	346.500000	847.250000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.847883	6.741996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.894113	NA	NA	NA	NA	NA	-0.475865	NA	NA	NA	NA	NA	
122718.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
122757.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
123041.000000	NA	NA	347.500000	6262.700000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.850765	8.742367	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.891602	NA	NA	NA	NA	NA	-1.261068	NA	NA	NA	NA	
123145.000000	153.500000	5655.000000	347.500000	4062.562500	NA	NA	NA	NA	NA	NA	NA	NA	5.033701	8.640295	5.850765	8.309569	NA	NA	NA	NA	NA	NA	NA	NA	-3.606595	-2.458805	NA	NA	NA	NA	-1.919503	-0.962472	NA	NA	NA	NA	
123348.000000	NA	NA	NA	NA	138.000000	1147.500000	138.000000	2978.166667	NA	NA	NA	NA	NA	NA	NA	NA	4.927254	7.045341	4.927254	7.999063	NA	NA	NA	NA	NA	NA	-2.118087	-3.071809	NA	NA	NA	NA	0.277581	-0.624925	NA	NA	
123421.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
123545.000000	NA	NA	NA	NA	NA	NA	433.000000	1164.111111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.070738	7.059713	NA	NA	NA	NA	NA	NA	NA	-0.988975	NA	NA	NA	NA	NA	0.891254	NA	NA	
123732.000000	NA	NA	NA	NA	99.000000	393.928571	275.714286	3347.250000	99.000000	1823.625000	NA	NA	NA	NA	NA	NA	4.595120	5.976170	5.619365	8.115894	4.595120	7.508582	NA	NA	NA	NA	-1.381050	-2.496529	-2.913462	NA	NA	NA	0.804541	-0.206155	0.907538	NA	
123743.000000	150.500000	1999.000000	NA	NA	NA	NA	275.714286	3347.250000	NA	NA	NA	NA	5.013963	7.600402	NA	NA	NA	NA	5.619365	8.115894	NA	NA	NA	NA	-2.586439	NA	NA	-2.496529	NA	NA	-1.376555	NA	NA	-0.206155	NA	NA	
123860.000000	150.500000	2049.000000	NA	NA	86.500000	331.785714	NA	NA	NA	NA	NA	NA	5.013963	7.625107	NA	NA	4.460144	5.804489	NA	NA	NA	NA	NA	NA	-2.611144	NA	-1.344345	NA	NA	NA	-1.389704	NA	0.830784	NA	NA	NA	
123916.000000	NA	NA	NA	NA	NA	NA	400.000000	71.500000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.991465	4.269697	NA	NA	NA	NA	NA	NA	NA	1.721767	NA	NA	NA	NA	NA	2.864512	NA	NA	
123974.000000	NA	NA	NA	NA	NA	NA	29.000000	45.571429	32.000000	2247.000000	NA	NA	NA	NA	NA	NA	NA	NA	3.367296	3.819281	3.465736	7.717351	NA	NA	NA	NA	NA	-0.451985	-4.251615	NA	NA	NA	NA	1.282150	0.144183	NA	
123980.000000	NA	NA	NA	NA	NA	NA	16.000000	3109.250000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.772589	8.042137	NA	NA	NA	NA	NA	NA	NA	-5.269548	NA	NA	NA	NA	NA	-2.224747	NA	NA	
124012.000000	NA	NA	19.500000	3739.750000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.970414	8.226774	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.256360	NA	NA	NA	NA	NA	-2.892563	NA	NA	NA	NA	
124019.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
124023.000000	21.500000	2893.500000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.068053	7.970222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.902169	NA	NA	NA	NA	NA	-2.609034	NA	NA	NA	NA	NA	
124062.000000	NA	NA	NA	NA	45.000000	803.071429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.806662	6.688444	NA	NA	NA	NA	NA	NA	NA	NA	-2.881781	NA	NA	NA	NA	NA	-0.268437	NA	NA	NA	
124113.000000	NA	NA	NA	NA	36.500000	731.142857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.597312	6.594609	NA	NA	NA	NA	NA	NA	NA	NA	-2.997297	NA	NA	NA	NA	NA	-0.351027	NA	NA	NA	
124135.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
124171.000000	28.000000	5655.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.332205	8.640295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.308091	NA	NA	NA	NA	NA	-2.825073	NA	NA	NA	NA	NA	
124191.000000	17.000000	1433.250000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.833213	7.267700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.434487	NA	NA	NA	NA	NA	-2.360123	NA	NA	NA	NA	NA	
124205.000000	NA	NA	NA	NA	NA	NA	27.000000	1925.200000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.295837	7.562785	NA	NA	NA	NA	NA	NA	NA	-4.266948	NA	NA	NA	NA	NA	-1.494914	NA	NA	
124245.000000	NA	NA	50.500000	4870.100000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.921973	8.490870	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.568896	NA	NA	NA	NA	NA	-2.418268	NA	NA	NA	NA	
124306.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
124327.000000	NA	NA	26.000000	3057.187500	NA	NA	26.000000	969.227273	NA	NA	NA	NA	NA	NA	3.258097	8.025251	NA	NA	3.258097	6.876499	NA	NA	NA	NA	NA	-4.767154	NA	-3.618403	NA	NA	NA	-2.555050	NA	-1.022812	NA	NA	
124358.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
124385.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
124735.000000	NA	NA	NA	NA	NA	NA	224.000000	2227.100000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.411646	7.708456	NA	NA	NA	NA	NA	NA	NA	-2.296810	NA	NA	NA	NA	NA	-0.060771	NA	NA	
124833.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
125350.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
125426.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
125435.000000	NA	NA	119.000000	3950.071429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.779123	8.281489	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.502365	NA	NA	NA	NA	NA	-1.682446	NA	NA	NA	NA	
125545.000000	NA	NA	119.000000	3950.071429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.779123	8.281489	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.502365	NA	NA	NA	NA	NA	-1.682446	NA	NA	NA	NA	
125554.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
125646.000000	NA	NA	NA	NA	137.500000	1388.750000	392.500000	2181.500000	NA	NA	NA	NA	NA	NA	NA	NA	4.923624	7.236159	5.972537	7.687768	NA	NA	NA	NA	NA	NA	-2.312535	-1.715231	NA	NA	NA	NA	0.138557	0.362583	NA	NA	
125829.000000	NA	NA	255.000000	4804.416667	NA	NA	346.666667	2181.500000	NA	NA	NA	NA	NA	NA	5.541264	8.477291	NA	NA	5.848364	7.687768	NA	NA	NA	NA	NA	-2.936027	NA	-1.839404	NA	NA	NA	-1.291718	NA	0.272192	NA	NA	
126156.000000	NA	NA	167.000000	3402.722222	167.000000	1037.772727	NA	NA	NA	NA	NA	NA	NA	NA	5.117994	8.132331	5.117994	6.944832	NA	NA	NA	NA	NA	NA	NA	-3.014337	-1.826838	NA	NA	NA	NA	-1.345746	0.485816	NA	NA	NA	
126163.000000	NA	NA	NA	NA	NA	NA	136.500000	2181.500000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.916325	7.687768	NA	NA	NA	NA	NA	NA	NA	-2.771443	NA	NA	NA	NA	NA	-0.406276	NA	NA	
126182.000000	NA	NA	123.500000	2825.750000	123.500000	658.500000	127.214286	3109.250000	123.500000	3256.400000	NA	NA	NA	NA	4.816241	7.946529	4.816241	6.489965	4.845873	8.042137	4.816241	8.088378	NA	NA	NA	-3.130288	-1.673723	-3.196264	-3.272136	NA	NA	-1.425743	0.595288	-0.715520	0.702931	NA	
126410.000000	NA	NA	NA	NA	123.000000	576.900000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.812184	6.357669	NA	NA	NA	NA	NA	NA	NA	NA	-1.545485	NA	NA	NA	NA	NA	0.686975	NA	NA	NA	
126428.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
126673.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
126754.000000	NA	NA	NA	NA	41.000000	386.000000	41.000000	1269.772727	41.000000	2656.500000	NA	NA	NA	NA	NA	NA	3.713572	5.955837	3.713572	7.146593	3.713572	7.884765	NA	NA	NA	NA	-2.242265	-3.433021	-4.171193	NA	NA	NA	0.188798	-0.887865	0.190061	NA	
126755.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
127103.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
127104.000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
127149.000000	NA	NA	NA	NA	NA	NA	97.500000	1151.642857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.579852	7.048945	NA	NA	NA	NA	NA	NA	NA	-2.469092	NA	NA	NA	NA	NA	-0.186183	NA	NA	
