Position	iRESk_prop_ind1	iRESk_prop_ind2	iRESk_prop_ind3	iRESk_prop_ind4	iRESk_prop_ind5	
952734.000000	-1	-1	-1	-1	-1	
952737.000000	-1	-1	-1	-1	-1	
952750.000000	-1	-1	-1	-1	-1	
953178.000000	-1	-1	-1	-1	-1	
953184.000000	-1	-1	-1	-1	-1	
953638.000000	-1	-1	-1	-1	-1	
953943.000000	-1	-1	-1	-1	-1	
954832.000000	-1	-1	-1	-1	-1	
956205.000000	-1	-1	-1	-1	-1	
956629.000000	-1	-1	-1	-1	-1	
956706.000000	-1	-1	-1	-1	-1	
956819.000000	-1	-1	-1	-1	-1	
956843.000000	-1	-1	-1	-1	-1	
956903.000000	-1	-1	-1	-1	-1	
957119.000000	-1	-1	-1	-1	-1	
957174.000000	-1	-1	-1	-1	-1	
957448.000000	-1	-1	-1	-1	-1	
957918.000000	-1	-1	-1	-1	-1	
958044.000000	-1	-1	-1	-1	-1	
958516.000000	-1	-1	-1	-1	-1	
958766.000000	-1	-1	-1	-1	-1	
958995.000000	-1	-1	-1	-1	-1	
959019.000000	-1	-1	-1	-1	-1	
959511.000000	-1	-1	-1	-1	-1	
960760.000000	-1	-1	-1	-1	-1	
960893.000000	-1	-1	-1	-1	-1	
961364.000000	0.008211	0.000000	0.000000	0.000000	0.000000	
961643.000000	-1	-1	-1	-1	-1	
961644.000000	-1	-1	-1	-1	-1	
961672.000000	-1	-1	-1	-1	-1	
962059.000000	-1	-1	-1	-1	-1	
962374.000000	-1	-1	-1	-1	-1	
962396.000000	-1	-1	-1	-1	-1	
962399.000000	-1	-1	-1	-1	-1	
962434.000000	-1	-1	-1	-1	-1	
962493.000000	-1	-1	-1	-1	-1	
962622.000000	-1	-1	-1	-1	-1	
963637.000000	-1	-1	-1	-1	-1	
963676.000000	-1	-1	-1	-1	-1	
963800.000000	-1	-1	-1	-1	-1	
964023.000000	-1	-1	-1	-1	-1	
964096.000000	-1	-1	-1	-1	-1	
964172.000000	-1	-1	-1	-1	-1	
964784.000000	0.000000	0.000000	0.000000	0.007800	0.000000	
964799.000000	-1	-1	-1	-1	-1	
964828.000000	-1	-1	-1	-1	-1	
964879.000000	-1	-1	-1	-1	-1	
965077.000000	-1	-1	-1	-1	-1	
965165.000000	-1	-1	-1	-1	-1	
965190.000000	-1	-1	-1	-1	-1	
965474.000000	-1	-1	-1	-1	-1	
965740.000000	-1	-1	-1	-1	-1	
965803.000000	-1	-1	-1	-1	-1	
966235.000000	-1	-1	-1	-1	-1	
966612.000000	-1	-1	-1	-1	-1	
966692.000000	0.000000	0.000664	0.000000	0.000000	0.000000	
966711.000000	-1	-1	-1	-1	-1	
966724.000000	-1	-1	-1	-1	-1	
966810.000000	-1	-1	-1	-1	-1	
966828.000000	-1	-1	-1	-1	-1	
967247.000000	-1	-1	-1	-1	-1	
967291.000000	-1	-1	-1	-1	-1	
967327.000000	-1	-1	-1	-1	-1	
967663.000000	-1	-1	-1	-1	-1	
967844.000000	-1	-1	-1	-1	-1	
967943.000000	-1	-1	-1	-1	-1	
967945.000000	-1	-1	-1	-1	-1	
967969.000000	-1	-1	-1	-1	-1	
968069.000000	-1	-1	-1	-1	-1	
968381.000000	-1	-1	-1	-1	-1	
970550.000000	-1	-1	-1	-1	-1	
972347.000000	-1	-1	-1	-1	-1	
972400.000000	-1	-1	-1	-1	-1	
972412.000000	-1	-1	-1	-1	-1	
973049.000000	-1	-1	-1	-1	-1	
973474.000000	-1	-1	-1	-1	-1	
973604.000000	-1	-1	-1	-1	-1	
976299.000000	-1	-1	-1	-1	-1	
976330.000000	-1	-1	-1	-1	-1	
976417.000000	-1	-1	-1	-1	-1	
976446.000000	-1	-1	-1	-1	-1	
977659.000000	-1	-1	-1	-1	-1	
978779.000000	-1	-1	-1	-1	-1	
979159.000000	-1	-1	-1	-1	-1	
979629.000000	-1	-1	-1	-1	-1	
980204.000000	-1	-1	-1	-1	-1	
980852.000000	-1	-1	-1	-1	-1	
981366.000000	-1	-1	-1	-1	-1	
981530.000000	-1	-1	-1	-1	-1	
981537.000000	-1	-1	-1	-1	-1	
981664.000000	-1	-1	-1	-1	-1	
981806.000000	-1	-1	-1	-1	-1	
981938.000000	-1	-1	-1	-1	-1	
982060.000000	-1	-1	-1	-1	-1	
983313.000000	-1	-1	-1	-1	-1	
983393.000000	-1	-1	-1	-1	-1	
983428.000000	-1	-1	-1	-1	-1	
983710.000000	-1	-1	-1	-1	-1	
983759.000000	-1	-1	-1	-1	-1	
983808.000000	-1	-1	-1	-1	-1	
984365.000000	-1	-1	-1	-1	-1	
984834.000000	-1	-1	-1	-1	-1	
984844.000000	-1	-1	-1	-1	-1	
984856.000000	-1	-1	-1	-1	-1	
984932.000000	-1	-1	-1	-1	-1	
985161.000000	-1	-1	-1	-1	-1	
985300.000000	-1	-1	-1	-1	-1	
985786.000000	-1	-1	-1	-1	-1	
986305.000000	-1	-1	-1	-1	-1	
986718.000000	-1	-1	-1	-1	-1	
988486.000000	-1	-1	-1	-1	-1	
988512.000000	-1	-1	-1	-1	-1	
990153.000000	-1	-1	-1	-1	-1	
990701.000000	-1	-1	-1	-1	-1	
990938.000000	-1	-1	-1	-1	-1	
991144.000000	-1	-1	-1	-1	-1	
991327.000000	-1	-1	-1	-1	-1	
991428.000000	-1	-1	-1	-1	-1	
992725.000000	-1	-1	-1	-1	-1	
992751.000000	-1	-1	-1	-1	-1	
992948.000000	-1	-1	-1	-1	-1	
993121.000000	-1	-1	-1	-1	-1	
993319.000000	-1	-1	-1	-1	-1	
993330.000000	-1	-1	-1	-1	-1	
993406.000000	-1	-1	-1	-1	-1	
993513.000000	-1	-1	-1	-1	-1	
993728.000000	-1	-1	-1	-1	-1	
993793.000000	-1	-1	-1	-1	-1	
996557.000000	-1	-1	-1	-1	-1	
996597.000000	-1	-1	-1	-1	-1	
996607.000000	-1	-1	-1	-1	-1	
996652.000000	-1	-1	-1	-1	-1	
996690.000000	-1	-1	-1	-1	-1	
996699.000000	-1	-1	-1	-1	-1	
996761.000000	-1	-1	-1	-1	-1	
996996.000000	-1	-1	-1	-1	-1	
997515.000000	0.006362	0.000000	0.000000	0.000000	0.000000	
997533.000000	-1	-1	-1	-1	-1	
997555.000000	-1	-1	-1	-1	-1	
997615.000000	-1	-1	-1	-1	-1	
997636.000000	-1	-1	-1	-1	-1	
997648.000000	-1	-1	-1	-1	-1	
997769.000000	-1	-1	-1	-1	-1	
997987.000000	-1	-1	-1	-1	-1	
998125.000000	-1	-1	-1	-1	-1	
998214.000000	-1	-1	-1	-1	-1	
998238.000000	-1	-1	-1	-1	-1	
998243.000000	-1	-1	-1	-1	-1	
998244.000000	-1	-1	-1	-1	-1	
998387.000000	-1	-1	-1	-1	-1	
998400.000000	-1	-1	-1	-1	-1	
998668.000000	-1	-1	-1	-1	-1	
998900.000000	-1	-1	-1	-1	-1	
998913.000000	-1	-1	-1	-1	-1	
999168.000000	-1	-1	-1	-1	-1	
999173.000000	-1	-1	-1	-1	-1	
999270.000000	-1	-1	-1	-1	-1	
999994.000000	-1	-1	-1	-1	-1	
1000213.000000	-1	-1	-1	-1	-1	
1000909.000000	-1	-1	-1	-1	-1	
1000950.000000	-1	-1	-1	-1	-1	
1000969.000000	-1	-1	-1	-1	-1	
1000982.000000	-1	-1	-1	-1	-1	
1001048.000000	-1	-1	-1	-1	-1	
1001061.000000	-1	-1	-1	-1	-1	
1001124.000000	-1	-1	-1	-1	-1	
1002002.000000	-1	-1	-1	-1	-1	
1002016.000000	-1	-1	-1	-1	-1	
1002774.000000	-1	-1	-1	-1	-1	
1002843.000000	-1	-1	-1	-1	-1	
1002963.000000	-1	-1	-1	-1	-1	
1003238.000000	-1	-1	-1	-1	-1	
1003252.000000	-1	-1	-1	-1	-1	
1003348.000000	-1	-1	-1	-1	-1	
1003363.000000	-1	-1	-1	-1	-1	
1003546.000000	-1	-1	-1	-1	-1	
1003623.000000	-1	-1	-1	-1	-1	
1003936.000000	-1	-1	-1	-1	-1	
1003943.000000	-1	-1	-1	-1	-1	
1003986.000000	-1	-1	-1	-1	-1	
1004020.000000	-1	-1	-1	-1	-1	
1004022.000000	-1	-1	-1	-1	-1	
1004057.000000	-1	-1	-1	-1	-1	
1004067.000000	-1	-1	-1	-1	-1	
1004082.000000	-1	-1	-1	-1	-1	
1004232.000000	-1	-1	-1	-1	-1	
1004234.000000	-1	-1	-1	-1	-1	
1004258.000000	-1	-1	-1	-1	-1	
1004433.000000	-1	-1	-1	-1	-1	
1004460.000000	-1	-1	-1	-1	-1	
1004809.000000	-1	-1	-1	-1	-1	
1005652.000000	-1	-1	-1	-1	-1	
1007504.000000	-1	-1	-1	-1	-1	
1007951.000000	-1	-1	-1	-1	-1	
1008670.000000	-1	-1	-1	-1	-1	
1008728.000000	-1	-1	-1	-1	-1	
1008737.000000	-1	-1	-1	-1	-1	
1008843.000000	-1	-1	-1	-1	-1	
1008991.000000	-1	-1	-1	-1	-1	
1009431.000000	-1	-1	-1	-1	-1	
1009533.000000	-1	-1	-1	-1	-1	
1009590.000000	-1	-1	-1	-1	-1	
1009688.000000	-1	-1	-1	-1	-1	
1010049.000000	-1	-1	-1	-1	-1	
1010060.000000	-1	-1	-1	-1	-1	
1010107.000000	-1	-1	-1	-1	-1	
1010127.000000	-1	-1	-1	-1	-1	
1010145.000000	-1	-1	-1	-1	-1	
1010182.000000	-1	-1	-1	-1	-1	
1010208.000000	-1	-1	-1	-1	-1	
1010270.000000	-1	-1	-1	-1	-1	
1010362.000000	-1	-1	-1	-1	-1	
1010475.000000	-1	-1	-1	-1	-1	
1010480.000000	-1	-1	-1	-1	-1	
1010925.000000	-1	-1	-1	-1	-1	
1010973.000000	-1	-1	-1	-1	-1	
1010994.000000	-1	-1	-1	-1	-1	
1011028.000000	-1	-1	-1	-1	-1	
1011044.000000	-1	-1	-1	-1	-1	
1012060.000000	-1	-1	-1	-1	-1	
1012065.000000	-1	-1	-1	-1	-1	
1012152.000000	-1	-1	-1	-1	-1	
1012171.000000	-1	-1	-1	-1	-1	
1012450.000000	-1	-1	-1	-1	-1	
1012477.000000	-1	-1	-1	-1	-1	
1012570.000000	-1	-1	-1	-1	-1	
1012853.000000	-1	-1	-1	-1	-1	
1012879.000000	-1	-1	-1	-1	-1	
1013080.000000	-1	-1	-1	-1	-1	
1013090.000000	-1	-1	-1	-1	-1	
1013562.000000	-1	-1	-1	-1	-1	
1014008.000000	-1	-1	-1	-1	-1	
1014013.000000	-1	-1	-1	-1	-1	
1014087.000000	-1	-1	-1	-1	-1	
1014185.000000	-1	-1	-1	-1	-1	
1014264.000000	-1	-1	-1	-1	-1	
1014336.000000	-1	-1	-1	-1	-1	
1014520.000000	-1	-1	-1	-1	-1	
1014580.000000	-1	-1	-1	-1	-1	
1014665.000000	-1	-1	-1	-1	-1	
1014787.000000	-1	-1	-1	-1	-1	
1014961.000000	-1	-1	-1	-1	-1	
1015053.000000	-1	-1	-1	-1	-1	
1015083.000000	-1	-1	-1	-1	-1	
1015085.000000	-1	-1	-1	-1	-1	
1015242.000000	-1	-1	-1	-1	-1	
1015250.000000	-1	-1	-1	-1	-1	
1015258.000000	-1	-1	-1	-1	-1	
1015389.000000	-1	-1	-1	-1	-1	
1015458.000000	-1	-1	-1	-1	-1	
1015570.000000	-1	-1	-1	-1	-1	
1015604.000000	-1	-1	-1	-1	-1	
1016461.000000	-1	-1	-1	-1	-1	
1017020.000000	-1	-1	-1	-1	-1	
1017037.000000	-1	-1	-1	-1	-1	
1017038.000000	-1	-1	-1	-1	-1	
1017111.000000	-1	-1	-1	-1	-1	
1017239.000000	-1	-1	-1	-1	-1	
1017242.000000	-1	-1	-1	-1	-1	
1017288.000000	-1	-1	-1	-1	-1	
1017337.000000	-1	-1	-1	-1	-1	
1017368.000000	-1	-1	-1	-1	-1	
1017369.000000	-1	-1	-1	-1	-1	
1017379.000000	-1	-1	-1	-1	-1	
1017385.000000	-1	-1	-1	-1	-1	
1017703.000000	-1	-1	-1	-1	-1	
1017736.000000	-1	-1	-1	-1	-1	
1017898.000000	-1	-1	-1	-1	-1	
1017904.000000	-1	-1	-1	-1	-1	
1017905.000000	-1	-1	-1	-1	-1	
1017909.000000	-1	-1	-1	-1	-1	
1017954.000000	-1	-1	-1	-1	-1	
1018196.000000	-1	-1	-1	-1	-1	
1018365.000000	-1	-1	-1	-1	-1	
1018404.000000	-1	-1	-1	-1	-1	
1018411.000000	-1	-1	-1	-1	-1	
1018817.000000	-1	-1	-1	-1	-1	
1018863.000000	-1	-1	-1	-1	-1	
1018881.000000	-1	-1	-1	-1	-1	
1018893.000000	-1	-1	-1	-1	-1	
1018937.000000	-1	-1	-1	-1	-1	
1018944.000000	-1	-1	-1	-1	-1	
1018946.000000	-1	-1	-1	-1	-1	
1018963.000000	-1	-1	-1	-1	-1	
1019054.000000	-1	-1	-1	-1	-1	
1019064.000000	-1	-1	-1	-1	-1	
1019102.000000	-1	-1	-1	-1	-1	
1019214.000000	-1	-1	-1	-1	-1	
1019289.000000	-1	-1	-1	-1	-1	
1019299.000000	-1	-1	-1	-1	-1	
1019550.000000	-1	-1	-1	-1	-1	
1019591.000000	-1	-1	-1	-1	-1	
1019596.000000	-1	-1	-1	-1	-1	
1019605.000000	-1	-1	-1	-1	-1	
1020233.000000	-1	-1	-1	-1	-1	
1020234.000000	-1	-1	-1	-1	-1	
1020343.000000	-1	-1	-1	-1	-1	
1020404.000000	-1	-1	-1	-1	-1	
1020773.000000	-1	-1	-1	-1	-1	
1020883.000000	-1	-1	-1	-1	-1	
1021584.000000	-1	-1	-1	-1	-1	
1021624.000000	-1	-1	-1	-1	-1	
1022623.000000	-1	-1	-1	-1	-1	
1022639.000000	-1	-1	-1	-1	-1	
1024251.000000	-1	-1	-1	-1	-1	
1024274.000000	0.000000	0.023469	0.000000	0.000000	0.000000	
1024333.000000	-1	-1	-1	-1	-1	
1024364.000000	-1	-1	-1	-1	-1	
1024371.000000	-1	-1	-1	-1	-1	
1024382.000000	-1	-1	-1	-1	-1	
1024449.000000	-1	-1	-1	-1	-1	
1024586.000000	-1	-1	-1	-1	-1	
1024716.000000	-1	-1	-1	-1	-1	
1025121.000000	-1	-1	-1	-1	-1	
1025185.000000	-1	-1	-1	-1	-1	
1025272.000000	-1	-1	-1	-1	-1	
1025282.000000	-1	-1	-1	-1	-1	
1025285.000000	-1	-1	-1	-1	-1	
1025311.000000	-1	-1	-1	-1	-1	
1025315.000000	-1	-1	-1	-1	-1	
1025390.000000	-1	-1	-1	-1	-1	
1025616.000000	-1	-1	-1	-1	-1	
1025998.000000	-1	-1	-1	-1	-1	
1026098.000000	-1	-1	-1	-1	-1	
1026138.000000	-1	-1	-1	-1	-1	
1026226.000000	-1	-1	-1	-1	-1	
1026236.000000	-1	-1	-1	-1	-1	
1026859.000000	-1	-1	-1	-1	-1	
1026901.000000	-1	-1	-1	-1	-1	
1026922.000000	-1	-1	-1	-1	-1	
1026944.000000	-1	-1	-1	-1	-1	
1026961.000000	-1	-1	-1	-1	-1	
1027089.000000	-1	-1	-1	-1	-1	
1028225.000000	-1	-1	-1	-1	-1	
1028253.000000	-1	-1	-1	-1	-1	
1028362.000000	-1	-1	-1	-1	-1	
1028385.000000	-1	-1	-1	-1	-1	
1028437.000000	-1	-1	-1	-1	-1	
1028474.000000	-1	-1	-1	-1	-1	
1028608.000000	-1	-1	-1	-1	-1	
1028635.000000	-1	-1	-1	-1	-1	
1028695.000000	-1	-1	-1	-1	-1	
1028782.000000	-1	-1	-1	-1	-1	
1028792.000000	-1	-1	-1	-1	-1	
1028811.000000	-1	-1	-1	-1	-1	
1028859.000000	-1	-1	-1	-1	-1	
1029330.000000	-1	-1	-1	-1	-1	
1029421.000000	-1	-1	-1	-1	-1	
1029571.000000	-1	-1	-1	-1	-1	
1029646.000000	-1	-1	-1	-1	-1	
1029698.000000	-1	-1	-1	-1	-1	
1029714.000000	-1	-1	-1	-1	-1	
1029723.000000	-1	-1	-1	-1	-1	
1029806.000000	-1	-1	-1	-1	-1	
1029829.000000	-1	-1	-1	-1	-1	
1030090.000000	-1	-1	-1	-1	-1	
1030462.000000	-1	-1	-1	-1	-1	
1030762.000000	-1	-1	-1	-1	-1	
1030892.000000	-1	-1	-1	-1	-1	
1031013.000000	-1	-1	-1	-1	-1	
1031374.000000	-1	-1	-1	-1	-1	
1031383.000000	-1	-1	-1	-1	-1	
1031432.000000	-1	-1	-1	-1	-1	
1031760.000000	-1	-1	-1	-1	-1	
1031769.000000	-1	-1	-1	-1	-1	
1031882.000000	-1	-1	-1	-1	-1	
1031933.000000	-1	-1	-1	-1	-1	
1031970.000000	-1	-1	-1	-1	-1	
1032041.000000	-1	-1	-1	-1	-1	
1032164.000000	-1	-1	-1	-1	-1	
1032275.000000	-1	-1	-1	-1	-1	
1032325.000000	-1	-1	-1	-1	-1	
1032485.000000	0.030368	0.000000	0.000000	0.000000	0.000000	
1032491.000000	-1	-1	-1	-1	-1	
1032882.000000	-1	-1	-1	-1	-1	
1033779.000000	-1	-1	-1	-1	-1	
1034043.000000	-1	-1	-1	-1	-1	
1034057.000000	-1	-1	-1	-1	-1	
1034067.000000	-1	-1	-1	-1	-1	
1034120.000000	-1	-1	-1	-1	-1	
1034220.000000	-1	-1	-1	-1	-1	
1034469.000000	-1	-1	-1	-1	-1	
1034477.000000	-1	-1	-1	-1	-1	
1034503.000000	-1	-1	-1	-1	-1	
1034544.000000	-1	-1	-1	-1	-1	
1034571.000000	-1	-1	-1	-1	-1	
1034588.000000	-1	-1	-1	-1	-1	
1034589.000000	-1	-1	-1	-1	-1	
1034633.000000	-1	-1	-1	-1	-1	
1034659.000000	-1	-1	-1	-1	-1	
1034844.000000	0.000000	0.224524	0.224524	0.000000	0.000000	
1038052.000000	-1	-1	-1	-1	-1	
1038219.000000	-1	-1	-1	-1	-1	
1038255.000000	-1	-1	-1	-1	-1	
1038296.000000	-1	-1	-1	-1	-1	
1038330.000000	-1	-1	-1	-1	-1	
1038416.000000	-1	-1	-1	-1	-1	
1038541.000000	-1	-1	-1	-1	-1	
1038564.000000	-1	-1	-1	-1	-1	
1038593.000000	-1	-1	-1	-1	-1	
1038613.000000	-1	-1	-1	-1	-1	
1038653.000000	-1	-1	-1	-1	-1	
1039314.000000	-1	-1	-1	-1	-1	
1039388.000000	-1	-1	-1	-1	-1	
1039405.000000	-1	-1	-1	-1	-1	
1039411.000000	-1	-1	-1	-1	-1	
1039424.000000	-1	-1	-1	-1	-1	
1039595.000000	-1	-1	-1	-1	-1	
1039660.000000	-1	-1	-1	-1	-1	
1039671.000000	-1	-1	-1	-1	-1	
1039682.000000	-1	-1	-1	-1	-1	
1039824.000000	-1	-1	-1	-1	-1	
1039909.000000	-1	-1	-1	-1	-1	
1039910.000000	-1	-1	-1	-1	-1	
1040110.000000	-1	-1	-1	-1	-1	
1040207.000000	-1	-1	-1	-1	-1	
1040210.000000	-1	-1	-1	-1	-1	
1040387.000000	-1	-1	-1	-1	-1	
1041305.000000	-1	-1	-1	-1	-1	
1041355.000000	-1	-1	-1	-1	-1	
1041430.000000	-1	-1	-1	-1	-1	
1041511.000000	-1	-1	-1	-1	-1	
1041553.000000	-1	-1	-1	-1	-1	
1041852.000000	-1	-1	-1	-1	-1	
1042097.000000	-1	-1	-1	-1	-1	
1042246.000000	-1	-1	-1	-1	-1	
1042271.000000	-1	-1	-1	-1	-1	
1042356.000000	-1	-1	-1	-1	-1	
1042400.000000	-1	-1	-1	-1	-1	
1042406.000000	-1	-1	-1	-1	-1	
1042478.000000	-1	-1	-1	-1	-1	
1042490.000000	-1	-1	-1	-1	-1	
1042505.000000	-1	-1	-1	-1	-1	
1042584.000000	-1	-1	-1	-1	-1	
1042589.000000	-1	-1	-1	-1	-1	
1042591.000000	-1	-1	-1	-1	-1	
1042593.000000	-1	-1	-1	-1	-1	
1042757.000000	-1	-1	-1	-1	-1	
1042827.000000	-1	-1	-1	-1	-1	
1042843.000000	-1	-1	-1	-1	-1	
1043211.000000	0.000000	0.050797	0.050797	0.000000	0.000000	
1043251.000000	-1	-1	-1	-1	-1	
1043266.000000	-1	-1	-1	-1	-1	
1043458.000000	-1	-1	-1	-1	-1	
1043516.000000	-1	-1	-1	-1	-1	
1044295.000000	-1	-1	-1	-1	-1	
1044592.000000	-1	-1	-1	-1	-1	
1044639.000000	-1	-1	-1	-1	-1	
1044819.000000	-1	-1	-1	-1	-1	
1044950.000000	-1	-1	-1	-1	-1	
1044983.000000	-1	-1	-1	-1	-1	
1044999.000000	-1	-1	-1	-1	-1	
1045028.000000	-1	-1	-1	-1	-1	
1045144.000000	-1	-1	-1	-1	-1	
1045151.000000	-1	-1	-1	-1	-1	
1045157.000000	-1	-1	-1	-1	-1	
1045169.000000	-1	-1	-1	-1	-1	
1045725.000000	-1	-1	-1	-1	-1	
1045748.000000	-1	-1	-1	-1	-1	
1046011.000000	-1	-1	-1	-1	-1	
1046081.000000	-1	-1	-1	-1	-1	
1046156.000000	-1	-1	-1	-1	-1	
1046274.000000	-1	-1	-1	-1	-1	
1046524.000000	-1	-1	-1	-1	-1	
1046528.000000	-1	-1	-1	-1	-1	
1046830.000000	-1	-1	-1	-1	-1	
1047244.000000	-1	-1	-1	-1	-1	
1047316.000000	-1	-1	-1	-1	-1	
1047367.000000	-1	-1	-1	-1	-1	
1047368.000000	-1	-1	-1	-1	-1	
1047395.000000	-1	-1	-1	-1	-1	
1047458.000000	-1	-1	-1	-1	-1	
1048869.000000	-1	-1	-1	-1	-1	
1048873.000000	-1	-1	-1	-1	-1	
1048909.000000	-1	-1	-1	-1	-1	
1049099.000000	-1	-1	-1	-1	-1	
1049153.000000	-1	-1	-1	-1	-1	
1049355.000000	-1	-1	-1	-1	-1	
1049396.000000	-1	-1	-1	-1	-1	
1049734.000000	-1	-1	-1	-1	-1	
1049958.000000	-1	-1	-1	-1	-1	
1050126.000000	-1	-1	-1	-1	-1	
1050199.000000	-1	-1	-1	-1	-1	
1050538.000000	-1	-1	-1	-1	-1	
1051093.000000	-1	-1	-1	-1	-1	
1051107.000000	-1	-1	-1	-1	-1	
1051294.000000	-1	-1	-1	-1	-1	
1051635.000000	-1	-1	-1	-1	-1	
1051682.000000	-1	-1	-1	-1	-1	
1051835.000000	-1	-1	-1	-1	-1	
1052235.000000	-1	-1	-1	-1	-1	
1052236.000000	0.000000	0.000000	0.000000	0.000472	0.000000	
1052244.000000	-1	-1	-1	-1	-1	
1052322.000000	-1	-1	-1	-1	-1	
1052676.000000	-1	-1	-1	-1	-1	
1052937.000000	-1	-1	-1	-1	-1	
1053018.000000	-1	-1	-1	-1	-1	
1053155.000000	-1	-1	-1	-1	-1	
1053419.000000	-1	-1	-1	-1	-1	
1054113.000000	-1	-1	-1	-1	-1	
1054129.000000	-1	-1	-1	-1	-1	
1055426.000000	-1	-1	-1	-1	-1	
1055455.000000	-1	-1	-1	-1	-1	
1055603.000000	-1	-1	-1	-1	-1	
1055746.000000	-1	-1	-1	-1	-1	
1055768.000000	-1	-1	-1	-1	-1	
1055790.000000	-1	-1	-1	-1	-1	
1055825.000000	-1	-1	-1	-1	-1	
1055827.000000	-1	-1	-1	-1	-1	
1055904.000000	-1	-1	-1	-1	-1	
1056001.000000	-1	-1	-1	-1	-1	
1056013.000000	-1	-1	-1	-1	-1	
1056085.000000	-1	-1	-1	-1	-1	
1056314.000000	-1	-1	-1	-1	-1	
1056445.000000	-1	-1	-1	-1	-1	
1056580.000000	-1	-1	-1	-1	-1	
1056596.000000	-1	-1	-1	-1	-1	
1056600.000000	-1	-1	-1	-1	-1	
1056812.000000	-1	-1	-1	-1	-1	
1057274.000000	-1	-1	-1	-1	-1	
1057374.000000	-1	-1	-1	-1	-1	
1057382.000000	-1	-1	-1	-1	-1	
1057437.000000	-1	-1	-1	-1	-1	
1057484.000000	-1	-1	-1	-1	-1	
1057491.000000	-1	-1	-1	-1	-1	
1057631.000000	-1	-1	-1	-1	-1	
1059271.000000	-1	-1	-1	-1	-1	
1059275.000000	-1	-1	-1	-1	-1	
1059413.000000	0.000000	0.000000	0.000000	0.026098	0.000000	
1059418.000000	-1	-1	-1	-1	-1	
1059479.000000	-1	-1	-1	-1	-1	
1059497.000000	-1	-1	-1	-1	-1	
1059502.000000	-1	-1	-1	-1	-1	
1059511.000000	-1	-1	-1	-1	-1	
1059517.000000	-1	-1	-1	-1	-1	
1059726.000000	-1	-1	-1	-1	-1	
1059789.000000	-1	-1	-1	-1	-1	
1059817.000000	-1	-1	-1	-1	-1	
1059820.000000	-1	-1	-1	-1	-1	
1059842.000000	-1	-1	-1	-1	-1	
1059891.000000	-1	-1	-1	-1	-1	
1060488.000000	-1	-1	-1	-1	-1	
1060570.000000	-1	-1	-1	-1	-1	
1060677.000000	-1	-1	-1	-1	-1	
1060764.000000	-1	-1	-1	-1	-1	
1060782.000000	-1	-1	-1	-1	-1	
1060812.000000	-1	-1	-1	-1	-1	
1060940.000000	-1	-1	-1	-1	-1	
1061216.000000	-1	-1	-1	-1	-1	
1061221.000000	-1	-1	-1	-1	-1	
1061247.000000	-1	-1	-1	-1	-1	
1061422.000000	-1	-1	-1	-1	-1	
1062280.000000	-1	-1	-1	-1	-1	
1062305.000000	-1	-1	-1	-1	-1	
1062320.000000	-1	-1	-1	-1	-1	
1062391.000000	-1	-1	-1	-1	-1	
1062447.000000	-1	-1	-1	-1	-1	
1063080.000000	-1	-1	-1	-1	-1	
1063411.000000	-1	-1	-1	-1	-1	
1063463.000000	-1	-1	-1	-1	-1	
1063468.000000	-1	-1	-1	-1	-1	
1063471.000000	-1	-1	-1	-1	-1	
1063475.000000	-1	-1	-1	-1	-1	
1063615.000000	-1	-1	-1	-1	-1	
1064027.000000	-1	-1	-1	-1	-1	
1064053.000000	-1	-1	-1	-1	-1	
1064238.000000	-1	-1	-1	-1	-1	
1064293.000000	-1	-1	-1	-1	-1	
1064406.000000	-1	-1	-1	-1	-1	
1064438.000000	-1	-1	-1	-1	-1	
1064439.000000	-1	-1	-1	-1	-1	
1064468.000000	-1	-1	-1	-1	-1	
1064476.000000	-1	-1	-1	-1	-1	
1064560.000000	-1	-1	-1	-1	-1	
1064814.000000	-1	-1	-1	-1	-1	
1064984.000000	-1	-1	-1	-1	-1	
1065281.000000	-1	-1	-1	-1	-1	
1065515.000000	-1	-1	-1	-1	-1	
1065516.000000	-1	-1	-1	-1	-1	
1065689.000000	-1	-1	-1	-1	-1	
1066046.000000	-1	-1	-1	-1	-1	
1066284.000000	-1	-1	-1	-1	-1	
1066352.000000	-1	-1	-1	-1	-1	
1066851.000000	-1	-1	-1	-1	-1	
1066936.000000	-1	-1	-1	-1	-1	
1066941.000000	-1	-1	-1	-1	-1	
1067054.000000	-1	-1	-1	-1	-1	
1067268.000000	-1	-1	-1	-1	-1	
1067271.000000	0.000000	0.025379	0.025379	0.000000	0.000000	
1067417.000000	-1	-1	-1	-1	-1	
1067644.000000	0.000000	0.000000	0.000000	0.500000	0.000000	
1068533.000000	-1	-1	-1	-1	-1	
1068716.000000	-1	-1	-1	-1	-1	
1068964.000000	-1	-1	-1	-1	-1	
1068987.000000	-1	-1	-1	-1	-1	
1068988.000000	-1	-1	-1	-1	-1	
1069015.000000	-1	-1	-1	-1	-1	
1069016.000000	-1	-1	-1	-1	-1	
1069229.000000	-1	-1	-1	-1	-1	
1069514.000000	-1	-1	-1	-1	-1	
1069652.000000	0.000000	0.000000	0.000000	0.036723	0.000000	
1069756.000000	-1	-1	-1	-1	-1	
1069889.000000	-1	-1	-1	-1	-1	
1071068.000000	-1	-1	-1	-1	-1	
1071218.000000	-1	-1	-1	-1	-1	
1071223.000000	-1	-1	-1	-1	-1	
1071338.000000	-1	-1	-1	-1	-1	
