Position	iES_BRG	iES_BRM	iES_CHCU	iES_CHCA	iES_CHFR	iES_TXL	log(iES_BRG)	log(iES_BRM)	log(iES_CHCU)	log(iES_CHCA)	log(iES_CHFR)	log(iES_TXL)	log_Rsb(BRG/BRM)	log_Rsb(BRG/CHCU)	log_Rsb(BRG/CHCA)	log_Rsb(BRG/CHFR)	log_Rsb(BRG/TXL)	log_Rsb(BRM/CHCU)	log_Rsb(BRM/CHCA)	log_Rsb(BRM/CHFR)	log_Rsb(BRM/TXL)	log_Rsb(CHCU/CHCA)	log_Rsb(CHCU/CHFR)	log_Rsb(CHCU/TXL)	log_Rsb(CHCA/CHFR)	log_Rsb(CHCA/TXL)	log_Rsb(CHFR/TXL)	log_RsbN(BRG/BRM)	log_RsbN(BRG/CHCU)	log_RsbN(BRG/CHCA)	log_RsbN(BRG/CHFR)	log_RsbN(BRG/TXL)	log_RsbN(BRM/CHCU)	log_RsbN(BRM/CHCA)	log_RsbN(BRM/CHFR)	log_RsbN(BRM/TXL)	log_RsbN(CHCU/CHCA)	log_RsbN(CHCU/CHFR)	log_RsbN(CHCU/TXL)	log_RsbN(CHCA/CHFR)	log_RsbN(CHCA/TXL)	log_RsbN(CHFR/TXL)	
1092547.000000	1875.500000	1593.500000	12546.166667	27407.500000	169090.812500	6001.000000	7.536631	7.373688	9.437170	10.218572	12.038191	8.699681	0.162942	-1.900540	-2.681941	-4.501561	-1.163051	-2.063482	-2.844884	-4.664503	-1.325993	-0.781402	-2.601021	0.737489	-1.819619	1.518891	3.338510	0.438243	-0.965131	-1.248423	-1.742016	-0.298524	-2.081446	-2.410775	-2.767453	-0.758832	-0.759500	-1.414602	0.423517	-0.498163	0.887127	1.093292	
1093869.000000	5648.333333	2418.812500	4303.300000	7858.625000	137613.650000	6001.000000	8.639116	7.791032	8.367137	8.969367	11.832205	8.699681	0.848084	0.271978	-0.330251	-3.193090	-0.060566	-0.576105	-1.178335	-4.041173	-0.908649	-0.602229	-3.465068	-0.332544	-2.862838	0.269686	3.132524	0.944037	0.667822	0.216985	-0.864507	0.264865	-0.359988	-0.886047	-2.192996	-0.522200	-0.576121	-2.224664	-0.275090	-1.351937	-0.041770	0.996216	
1101743.000000	4497.375000	2622.333333	3551.291667	13384.291667	21775.583333	7569.000000	8.411249	7.871820	8.175067	9.501837	9.988545	8.931816	0.539429	0.236183	-1.090588	-1.577295	-0.520567	-0.303247	-1.630017	-2.116725	-1.059996	-1.326770	-1.813478	-0.756750	-0.486708	0.570021	1.056728	0.716178	0.640917	-0.256803	0.219105	0.029796	-0.044187	-1.299292	-0.419436	-0.608013	-1.317675	-0.676264	-0.552047	0.592697	0.181556	0.017945	
1103544.000000	3113.500000	20729.857143	23424.642857	27263.357143	20928.708333	7569.000000	8.043503	9.939330	10.061544	10.213299	9.948877	8.931816	-1.895828	-2.018041	-2.169796	-1.905374	-0.888313	-0.122214	-0.273969	-0.009547	1.007514	-0.151755	0.112667	1.129728	0.264422	1.281483	1.017061	-1.081608	-1.053449	-0.929290	-0.000917	-0.158128	0.165337	-0.058641	1.522525	0.564256	-0.115069	1.129536	0.679603	1.207423	0.710593	-0.000749	
1105508.000000	4317.000000	23350.714286	33693.400000	25459.285714	175552.562500	7569.000000	8.370316	10.058383	10.425057	10.144836	12.075694	8.931816	-1.688067	-2.054741	-1.774520	-3.705378	-0.561500	-0.366674	-0.086453	-2.017311	1.126567	0.280221	-1.650637	1.493241	-1.930858	1.213020	3.143878	-0.928233	-1.081035	-0.682982	-1.208066	0.008879	-0.117597	0.112918	-0.327817	0.631759	0.327051	-0.523597	0.916935	-0.589201	0.659684	1.001567	
1111293.000000	3433.500000	27171.750000	26805.937500	28565.250000	27945.545455	9398.000000	8.141335	10.209933	10.196379	10.259946	10.238013	9.148252	-2.068598	-2.055043	-2.118611	-2.096678	-1.006917	0.013554	-0.050013	-0.028080	1.061681	-0.063568	-0.041634	1.048127	0.021933	1.111694	1.089761	-1.209153	-1.081262	-0.897395	-0.129212	-0.218736	0.322472	0.146257	1.505445	0.594969	-0.024811	0.984875	0.626327	1.008970	0.584339	0.033513	
1114537.000000	NA	27171.750000	26492.562500	27628.450000	181538.625000	9398.000000	NA	10.209933	10.184619	10.226601	12.109224	9.148252	NA	NA	NA	NA	NA	0.025314	-0.016668	-1.899291	1.061681	-0.041982	-1.924604	1.036367	-1.882622	1.078349	2.960972	NA	NA	NA	NA	NA	0.336082	0.176764	-0.219050	0.594969	-0.002719	-0.780448	0.618649	-0.549725	0.559544	0.915368	
1114691.000000	NA	27171.750000	29195.285714	27617.050000	165414.444444	9398.000000	NA	10.209933	10.281763	10.226189	12.016209	9.148252	NA	NA	NA	NA	NA	-0.071829	-0.016256	-1.806276	1.061681	0.055574	-1.734447	1.133510	-1.790021	1.077936	2.867957	NA	NA	NA	NA	NA	0.223651	0.177141	-0.133329	0.594969	0.097128	-0.602171	0.682073	-0.473939	0.559237	0.871532	
1115237.000000	441.250000	17936.875000	34064.750000	38034.571429	168377.000000	26876.000000	6.089612	9.794614	10.436018	10.546251	12.033961	10.198989	-3.705002	-4.346407	-4.456639	-5.944349	-4.109377	-0.641404	-0.751637	-2.239347	-0.404375	-0.110232	-1.597942	0.237029	-1.487710	0.347262	1.834972	-2.417200	-2.803544	-2.354290	-2.709604	-1.804145	-0.435564	-0.495660	-0.532444	-0.236279	-0.072571	-0.474195	0.096775	-0.226527	0.015915	0.384712	
1118750.000000	NA	27269.750000	29979.928571	28190.250000	168831.222222	26876.000000	NA	10.213533	10.308283	10.246731	12.036655	10.198989	NA	NA	NA	NA	NA	-0.094750	-0.033198	-1.823122	0.014544	0.061552	-1.728371	0.109294	-1.789923	0.047742	1.837666	NA	NA	NA	NA	NA	0.197123	0.161641	-0.148854	0.001247	0.103246	-0.596475	0.013379	-0.473860	-0.206805	0.385982	
1128969.000000	12569.000000	28399.500000	25480.944444	27374.750000	35440.318182	26876.000000	9.438989	10.254127	10.145686	10.217376	10.475605	10.198989	-0.815138	-0.706697	-0.778388	-1.036617	-0.760000	0.108441	0.036750	-0.221479	0.055138	-0.071690	-0.329919	-0.053303	-0.258229	0.018387	0.276616	-0.283808	-0.067790	-0.062262	0.581705	-0.092558	0.432291	0.225637	1.327210	0.024263	-0.033124	0.714602	-0.092778	0.779684	-0.228634	-0.349702	
1133796.000000	12569.000000	27150.083333	28100.687500	30080.950000	153615.900000	26876.000000	9.438989	10.209135	10.243549	10.311647	11.942211	10.198989	-0.770147	-0.804561	-0.872659	-2.503222	-0.760000	-0.034414	-0.102512	-1.733075	0.010146	-0.068098	-1.698661	0.044560	-1.630563	0.112658	1.743222	-0.250594	-0.141348	-0.121005	-0.401856	-0.092558	0.266954	0.098225	-0.065867	-0.001247	-0.029448	-0.568621	-0.028885	-0.343439	-0.158534	0.341473	
1142720.000000	NA	23894.928571	28912.571429	27466.300000	153617.700000	15028.000000	NA	10.081422	10.272032	10.220715	11.942222	9.617670	NA	NA	NA	NA	NA	-0.190610	-0.139294	-1.860801	0.463751	0.051317	-1.670191	0.654361	-1.721507	0.603045	2.324552	NA	NA	NA	NA	NA	0.086176	0.064574	-0.183579	0.255945	0.092771	-0.541930	0.369244	-0.417868	0.206112	0.615439	
1147111.000000	NA	27167.500000	28765.214286	27289.687500	189366.562500	15028.000000	NA	10.209777	10.266922	10.214264	12.151440	9.617670	NA	NA	NA	NA	NA	-0.057145	-0.004487	-1.941663	0.592106	0.052658	-1.884518	0.649252	-1.937176	0.596594	2.533769	NA	NA	NA	NA	NA	0.240646	0.187908	-0.258101	0.328722	0.094144	-0.742866	0.365908	-0.594371	0.201315	0.714038	
1147390.000000	1100.375000	27301.833333	10554.227273	16510.500000	20977.384615	15028.000000	7.003406	10.214709	9.264282	9.711752	9.951200	9.617670	-3.211303	-2.260875	-2.708346	-2.947794	-2.614264	0.950427	0.502957	0.263509	0.597039	-0.447470	-0.686918	-0.353389	-0.239448	0.094081	0.333530	-2.052735	-1.235974	-1.264876	-0.700002	-1.040118	1.406789	0.652170	1.774172	0.331519	-0.417728	0.379908	-0.288700	0.795054	-0.172348	-0.322880	
1148660.000000	NA	27000.333333	31343.285714	26354.333333	70104.136364	15028.000000	NA	10.203604	10.352755	10.179388	11.157737	9.617670	NA	NA	NA	NA	NA	-0.149151	0.024216	-0.954133	0.585934	0.173367	-0.804982	0.735085	-0.978349	0.561718	1.540067	NA	NA	NA	NA	NA	0.134160	0.214169	0.652001	0.325222	0.217687	0.269221	0.421947	0.190335	0.175382	0.245731	
1148679.000000	NA	27000.333333	31343.285714	29346.312500	190004.777778	15028.000000	NA	10.203604	10.352755	10.286922	12.154804	9.617670	NA	NA	NA	NA	NA	-0.149151	-0.083318	-1.951200	0.585934	0.065833	-1.802049	0.735085	-1.867882	0.669252	2.537134	NA	NA	NA	NA	NA	0.134160	0.115786	-0.266890	0.325222	0.107628	-0.665550	0.421947	-0.537662	0.255343	0.715624	
1156927.000000	NA	23132.642857	24672.111111	25451.100000	165565.550000	15028.000000	NA	10.049000	10.113429	10.144514	12.017122	9.617670	NA	NA	NA	NA	NA	-0.064429	-0.095514	-1.968122	0.431330	-0.031085	-1.903694	0.495758	-1.872608	0.526844	2.399452	NA	NA	NA	NA	NA	0.232216	0.104627	-0.282485	0.237562	0.008434	-0.760844	0.265695	-0.541529	0.149450	0.650738	
1159371.000000	7253.000000	27136.000000	33787.916667	28471.000000	204321.812500	10650.000000	8.889170	10.208617	10.427859	10.256641	12.227452	9.273315	-1.319446	-1.538688	-1.367471	-3.338281	-0.384145	-0.219242	-0.048025	-2.018835	0.935301	0.171217	-1.799593	1.154543	-1.970810	0.983326	2.954136	-0.656105	-0.693148	-0.429337	-0.961878	0.099510	0.053038	0.148076	-0.329222	0.523312	0.215487	-0.663247	0.695805	-0.621898	0.488886	0.912147	
1163385.000000	5934.750000	32103.300000	18156.700000	21199.555556	55878.250000	10650.000000	8.688580	10.376714	9.806795	9.961735	10.930930	9.273315	-1.688134	-1.118215	-1.273155	-2.242350	-0.584735	0.569919	0.414979	-0.554216	1.103399	-0.154941	-1.124136	0.533480	-0.969195	0.688420	1.657615	-0.928282	-0.377103	-0.370566	-0.226905	-0.002995	0.966397	0.571678	1.020561	0.618623	-0.118329	-0.029992	0.290322	0.197827	0.269597	0.301128	
1164048.000000	7253.000000	26781.416667	26769.083333	18686.400000	168739.500000	10650.000000	8.889170	10.195464	10.195003	9.835551	12.036111	9.273315	-1.306293	-1.305832	-0.946381	-3.146941	-0.384145	0.000461	0.359912	-1.840648	0.922148	0.359452	-1.841108	0.921688	-2.200560	0.562236	2.762796	-0.646395	-0.518124	-0.166943	-0.833558	0.099510	0.307318	0.521298	-0.165006	0.515854	0.408141	-0.702169	0.543777	-0.809926	0.175767	0.821973	
1165063.000000	NA	26814.416667	27155.083333	20529.555556	169176.222222	10650.000000	NA	10.196695	10.209320	9.929621	12.038696	9.273315	NA	NA	NA	NA	NA	-0.012625	0.267074	-1.842001	0.923380	0.279699	-1.829377	0.936004	-2.109075	0.656306	2.765381	NA	NA	NA	NA	NA	0.292173	0.436360	-0.166253	0.516553	0.326515	-0.691170	0.553124	-0.735055	0.245717	0.823191	
1177228.000000	10671.250000	24651.642857	28791.571429	25861.833333	160303.400000	NA	9.275308	10.112599	10.267838	10.160524	11.984824	NA	-0.837290	-0.992529	-0.885215	-2.709515	NA	-0.155239	-0.047925	-1.872225	NA	0.107314	-1.716986	NA	-1.824300	NA	NA	-0.300162	-0.282633	-0.128829	-0.540204	NA	0.127114	0.148167	-0.194107	NA	0.150084	-0.585801	NA	-0.501994	NA	NA	
1180061.000000	20627.000000	21596.812500	27188.687500	25333.050000	60928.545455	NA	9.934356	9.980301	10.210556	10.139865	11.017457	NA	-0.045945	-0.276200	-0.205509	-1.083101	NA	-0.230255	-0.159564	-1.037156	NA	0.070691	-0.806901	NA	-0.877592	NA	NA	0.284035	0.255789	0.294716	0.550530	NA	0.040292	0.046028	0.575487	NA	0.112600	0.267422	NA	0.272796	NA	NA	
1184038.000000	20627.000000	27192.250000	25818.500000	24469.350000	202331.062500	NA	9.934356	10.210687	10.158847	10.105177	12.217661	NA	-0.276331	-0.224490	-0.170820	-2.283304	NA	0.051841	0.105511	-2.006973	NA	0.053670	-2.058814	NA	-2.112484	NA	NA	0.113957	0.294656	0.316331	-0.254371	NA	0.366784	0.288546	-0.318290	NA	0.095179	-0.906272	NA	-0.737844	NA	NA	
1184962.000000	10464.000000	26245.583333	31287.833333	24541.750000	180038.722222	NA	9.255696	10.175253	10.350985	10.108131	12.100927	NA	-0.919557	-1.095289	-0.852435	-2.845231	NA	-0.175732	0.067122	-1.925674	NA	0.242854	-1.749943	NA	-1.992796	NA	NA	-0.360893	-0.359871	-0.108403	-0.631220	NA	0.103396	0.253424	-0.243365	NA	0.288805	-0.616699	NA	-0.639891	NA	NA	
1185011.000000	20627.000000	26245.583333	23578.625000	14630.318182	53500.916667	NA	9.934356	10.175253	10.068096	9.590851	10.887454	NA	-0.240897	-0.133740	0.343505	-0.953098	NA	0.107157	0.584402	-0.712201	NA	0.477245	-0.819358	NA	-1.296603	NA	NA	0.140116	0.362868	0.636823	0.637715	NA	0.430806	0.726684	0.874964	NA	0.528700	0.255743	NA	-0.070124	NA	NA	
1185329.000000	20627.000000	22743.142857	25880.714286	28867.250000	162117.550000	NA	9.934356	10.032019	10.161253	10.270463	11.996077	NA	-0.097663	-0.226897	-0.336107	-2.061721	NA	-0.129234	-0.238444	-1.964058	NA	-0.109210	-1.834824	NA	-1.725614	NA	NA	0.245856	0.292847	0.213337	-0.105769	NA	0.157211	-0.026139	-0.278740	NA	-0.071525	-0.696276	NA	-0.421229	NA	NA	
1185816.000000	1332.250000	22696.642857	18611.800000	30050.166667	59717.454545	NA	7.194625	10.029972	9.831551	10.310623	10.997380	NA	-2.835348	-2.636927	-3.115999	-3.802755	NA	0.198421	-0.280651	-0.967407	NA	-0.479072	-1.165829	NA	-0.686756	NA	NA	-1.775193	-1.518629	-1.518897	-1.273371	NA	0.536433	-0.064755	0.639767	NA	-0.450072	-0.069080	NA	0.428976	NA	NA	
1186731.000000	1239.250000	23043.500000	22995.250000	26628.550000	58106.409091	NA	7.122262	10.045139	10.043043	10.189739	10.970031	NA	-2.922877	-2.920781	-3.067478	-3.847770	NA	0.002096	-0.144600	-0.924892	NA	-0.146696	-0.926988	NA	-0.780292	NA	NA	-1.839810	-1.731986	-1.488662	-1.303560	NA	0.309210	0.059719	0.678949	NA	-0.109892	0.154838	NA	0.352426	NA	NA	
1187243.000000	2288.000000	22979.750000	26211.285714	26692.500000	179597.777778	NA	7.735433	10.042369	10.173945	10.192138	12.098475	NA	-2.306935	-2.438512	-2.456705	-4.363042	NA	-0.131577	-0.149769	-2.056106	NA	-0.018193	-1.924530	NA	-1.906337	NA	NA	-1.385101	-1.369493	-1.108071	-1.649120	NA	0.154500	0.054990	-0.363571	NA	0.021630	-0.780378	NA	-0.569133	NA	NA	
1188116.000000	695.500000	22980.083333	5860.541667	27735.550000	46147.857143	702.000000	6.544631	10.042383	8.675997	10.230470	10.739606	6.553933	-3.497752	-2.131366	-3.685839	-4.194975	-0.009302	1.366386	-0.188087	-0.697223	3.488450	-1.554473	-2.063608	2.122064	-0.509136	3.676537	4.185672	-2.264201	-1.138629	-1.873982	-1.536408	0.291061	1.888211	0.019932	0.888768	1.970936	-1.550724	-0.910767	1.327483	0.574341	2.491533	1.492539	
1193058.000000	4801.000000	45775.000000	15241.000000	28392.150000	52586.333333	7490.000000	8.476580	10.731493	9.631744	10.253868	10.870212	8.921324	-2.254914	-1.155165	-1.777288	-2.393632	-0.444745	1.099749	0.477625	-0.138718	1.810169	-0.622124	-1.238467	0.710420	-0.616344	1.332544	1.948887	-1.346698	-0.404877	-0.684707	-0.328361	0.068543	1.579611	0.628994	1.403482	1.019359	-0.596482	-0.137180	0.405844	0.486602	0.748561	0.438398	
1285133.000000	9773.000000	4800.944444	11424.375000	8727.687500	50715.821429	13572.000000	9.187379	8.476568	9.343505	9.074256	10.833993	9.515764	0.710811	-0.156126	0.113123	-1.646614	-0.328385	-0.866937	-0.597688	-2.357425	-1.039196	0.269249	-1.490489	-0.172260	-1.759737	-0.441508	1.318229	0.842697	0.346042	0.493265	0.172617	0.128004	-0.696590	-0.354812	-0.641264	-0.596220	0.315820	-0.373455	-0.170443	-0.449155	-0.570608	0.141184	
1323304.000000	NA	7315.083333	35871.083333	4147.416667	198857.562500	NA	NA	8.897694	10.487687	8.330241	12.200344	NA	NA	NA	NA	NA	NA	-1.589993	0.567453	-3.302650	NA	2.157446	-1.712657	NA	-3.870103	NA	NA	NA	NA	NA	NA	NA	-1.533440	0.711177	-1.512378	NA	2.248354	-0.581743	NA	-2.176286	NA	NA	
1365829.000000	43429.000000	33713.416667	62031.500000	10272.400000	54656.500000	NA	10.678883	10.425651	11.035398	9.237216	10.908823	NA	0.253232	-0.356515	1.441667	-0.229941	NA	-0.609746	1.188435	-0.483172	NA	1.798182	0.126574	NA	-1.671607	NA	NA	0.504897	0.195421	1.321120	1.122692	NA	-0.398923	1.279315	1.086035	NA	1.880654	1.142574	NA	-0.377030	NA	NA	
1365841.000000	43429.000000	33713.416667	50762.000000	10272.400000	58859.045455	NA	10.678883	10.425651	10.834903	9.237216	10.982901	NA	0.253232	-0.156021	1.441667	-0.304018	NA	-0.409252	1.188435	-0.557250	NA	1.597687	-0.147997	NA	-1.745685	NA	NA	0.504897	0.346121	1.321120	1.073012	NA	-0.166875	1.279315	1.017766	NA	1.675452	0.885158	NA	-0.437655	NA	NA	
1371640.000000	14061.625000	23200.666667	43660.500000	4689.375000	158034.050000	NA	9.551205	10.051936	10.684199	8.453055	11.970566	NA	-0.500732	-1.132994	1.098150	-2.419361	NA	-0.632263	1.598882	-1.918630	NA	2.231144	-1.286367	NA	-3.517511	NA	NA	-0.051703	-0.388212	1.107065	-0.345615	NA	-0.424983	1.654833	-0.236873	NA	2.323783	-0.182087	NA	-1.887723	NA	NA	
1375070.000000	43429.000000	28586.428571	4788.750000	3501.583333	54155.681818	NA	10.678883	10.260687	8.474025	8.160971	10.899618	NA	0.418195	2.204858	2.517912	-0.220735	NA	1.786663	2.099717	-0.638931	NA	0.313054	-2.425593	NA	-2.738648	NA	NA	0.626679	2.120653	1.991761	1.128865	NA	2.374630	2.113048	0.942489	NA	0.360654	-1.250135	NA	-1.250299	NA	NA	
1375942.000000	43429.000000	39367.400000	10011.250000	3607.833333	50443.000000	NA	10.678883	10.580693	9.211465	8.190863	10.828599	NA	0.098189	1.467418	2.488020	-0.149717	NA	1.369229	2.389831	-0.247906	NA	1.020602	-1.617135	NA	-2.637737	NA	NA	0.390440	1.566363	1.973134	1.176493	NA	1.891501	2.378473	1.302855	NA	1.084816	-0.492188	NA	-1.167713	NA	NA	
1380550.000000	43429.000000	33263.083333	6723.375000	3679.600000	153581.700000	4504.000000	10.678883	10.412203	8.813346	8.210559	11.941988	8.412721	0.266679	1.865537	2.468323	-1.263105	2.266162	1.598858	2.201644	-1.529784	1.999482	0.602786	-3.128642	0.400624	-3.731429	-0.202162	3.529267	0.514825	1.865606	1.960861	0.429813	1.453861	2.157269	2.206301	0.121484	1.126698	0.657189	-1.909258	0.203583	-2.062794	-0.392632	1.183191	
1382368.000000	NA	33020.416667	5163.312500	1820.642857	42294.000000	NA	NA	10.404881	8.549334	7.506945	10.652401	NA	NA	NA	NA	NA	NA	1.855548	2.897936	-0.247519	NA	1.042389	-2.103067	NA	-3.145456	NA	NA	NA	NA	NA	NA	NA	2.454356	2.843340	1.303212	NA	1.107114	-0.947760	NA	-1.583232	NA	NA	
1383386.000000	15602.000000	25391.666667	5892.000000	5328.700000	168774.666667	NA	9.655154	10.142176	8.681351	8.580863	12.036320	NA	-0.487022	0.973804	1.074292	-2.381165	NA	1.460826	1.561314	-1.894143	NA	0.100488	-3.354969	NA	-3.455457	NA	NA	-0.041582	1.195343	1.092198	-0.320000	NA	1.997513	1.620462	-0.214307	NA	0.143097	-2.121444	NA	-1.836938	NA	NA	
1395611.000000	7817.875000	11090.722222	11186.950000	10675.800000	158226.700000	10470.000000	8.964168	9.313864	9.322503	9.275735	11.971784	9.256269	-0.349696	-0.358335	-0.311567	-3.007616	-0.292101	-0.008639	0.038129	-2.657920	0.057595	0.046768	-2.649281	0.066234	-2.696049	0.019465	2.715515	0.059796	0.194053	0.228628	-0.740121	0.146546	0.296786	0.226898	-0.918198	0.025656	0.088116	-1.459847	-0.014735	-1.215436	-0.227832	0.799690	
1396037.000000	14982.500000	16527.416667	16444.333333	4718.928571	196287.437500	NA	9.614638	9.712776	9.707736	8.459337	12.187335	NA	-0.098138	-0.093098	1.155301	-2.572697	NA	0.005040	1.253439	-2.474559	NA	1.248399	-2.479599	NA	-3.727998	NA	NA	0.245505	0.393416	1.142677	-0.448448	NA	0.312617	1.338787	-0.749215	NA	1.317962	-1.300767	NA	-2.059987	NA	NA	
1400245.000000	14790.166667	13170.388889	13099.777778	7302.375000	175286.611111	6256.000000	9.601718	9.485726	9.480351	8.895955	12.074178	8.741296	0.115992	0.121367	0.705763	-2.472460	0.860422	0.005376	0.589771	-2.588451	0.744430	0.584396	-2.593827	0.739054	-3.178223	0.154659	3.332881	0.403582	0.554617	0.862557	-0.381226	0.735504	0.313006	0.731596	-0.854177	0.415089	0.638367	-1.407858	0.424539	-1.610049	-0.127303	1.090640	
1402843.000000	42928.500000	19086.166667	13911.750000	5799.125000	172083.444444	NA	10.667291	9.856719	9.540489	8.665462	12.055735	NA	0.810572	1.126802	2.001829	-1.388444	NA	0.316230	1.191257	-2.199016	NA	0.875027	-2.515246	NA	-3.390272	NA	NA	0.916344	1.310343	1.670174	0.345756	NA	0.672782	1.281896	-0.495275	NA	0.935822	-1.334186	NA	-1.783591	NA	NA	
1404930.000000	29035.166667	19401.555556	17931.857143	13899.625000	193614.375000	3669.000000	10.276263	9.873109	9.794334	9.539617	12.173624	8.207674	0.403154	0.481929	0.736646	-1.897361	2.068589	0.078774	0.333491	-2.300515	1.665434	0.254717	-2.379290	1.586660	-2.634007	1.331943	3.965949	0.615575	0.825630	0.881801	0.004457	1.352898	0.397956	0.497125	-0.588817	0.937294	0.300947	-1.206725	0.977926	-1.164660	0.748114	1.388989	
1408923.000000	42928.500000	28011.416667	20619.687500	9011.642857	179056.562500	NA	10.667291	10.240367	9.934002	9.106273	12.095457	NA	0.426924	0.733290	1.561019	-1.428166	NA	0.306366	1.134095	-1.855090	NA	0.827729	-2.161455	NA	-2.989184	NA	NA	0.633122	1.014563	1.395492	0.319117	NA	0.661366	1.229599	-0.178315	NA	0.887414	-1.002501	NA	-1.455339	NA	NA	
1410773.000000	21587.125000	18878.111111	18505.833333	15117.666667	160029.777778	NA	9.979852	9.845758	9.825841	9.623619	11.983115	NA	0.134094	0.154011	0.356233	-2.003263	NA	0.019917	0.222139	-2.137357	NA	0.202222	-2.157274	NA	-2.359496	NA	NA	0.416946	0.579153	0.644754	-0.066564	NA	0.329836	0.395249	-0.438451	NA	0.247220	-0.998580	NA	-0.940000	NA	NA	
1411884.000000	29277.000000	28128.666667	23496.928571	9485.700000	147346.550000	2355.000000	10.284558	10.244545	10.064625	9.157541	11.900543	7.764296	0.040013	0.219933	1.127017	-1.615985	2.520261	0.179920	1.087004	-1.655998	2.480248	0.907084	-1.835918	2.300329	-2.743002	1.393245	4.136247	0.347492	0.628703	1.125053	0.193158	1.583710	0.515019	1.186515	0.005166	1.399291	0.968633	-0.697302	1.443869	-1.253862	0.793698	1.469246	
1418873.000000	42928.500000	22875.333333	22753.000000	10886.100000	207999.642857	NA	10.667291	10.037814	10.032452	9.295242	12.245292	NA	0.629477	0.634839	1.372049	-1.578000	NA	0.005362	0.742572	-2.207477	NA	0.737210	-2.212839	NA	-2.950050	NA	NA	0.782654	0.940563	1.277740	0.218632	NA	0.312990	0.871394	-0.503073	NA	0.794770	-1.050674	NA	-1.423311	NA	NA	
1421106.000000	22072.875000	15509.833333	17049.350000	13306.750000	182944.562500	7425.000000	10.002105	9.649230	9.743867	9.496027	12.116938	8.912608	0.352875	0.258237	0.506078	-2.114834	1.089497	-0.094638	0.153203	-2.467709	0.736622	0.247841	-2.373071	0.831259	-2.620912	0.583419	3.204330	0.578457	0.657494	0.738127	-0.141388	0.852566	0.197253	0.332179	-0.742901	0.410662	0.293909	-1.200895	0.484738	-1.153943	0.191519	1.030057	
1425389.000000	21796.750000	15548.555556	12510.454545	10464.750000	162935.111111	7425.000000	9.989516	9.651723	9.434320	9.255768	12.001107	8.912608	0.337793	0.555196	0.733748	-2.011591	1.076908	0.217403	0.395955	-2.349384	0.739115	0.178552	-2.566787	0.521712	-2.745340	0.343160	3.088499	0.567323	0.880700	0.879995	-0.072150	0.846133	0.558402	0.554274	-0.633854	0.412075	0.222994	-1.382508	0.282639	-1.255775	0.012864	0.975469	
1426429.000000	42928.500000	22642.083333	14336.285714	10304.916667	158115.111111	NA	10.667291	10.027566	9.570549	9.240376	11.971079	NA	0.639726	1.096742	1.426915	-1.303787	NA	0.457016	0.787189	-1.943513	NA	0.330173	-2.400530	NA	-2.730702	NA	NA	0.790220	1.287748	1.311928	0.402530	NA	0.835726	0.912214	-0.259806	NA	0.378175	-1.226637	NA	-1.243796	NA	NA	
1430738.000000	42928.500000	22525.666667	17019.500000	11677.500000	144745.500000	NA	10.667291	10.022411	9.742115	9.365419	11.882732	NA	0.644881	0.925176	1.301872	-1.215441	NA	0.280296	0.656991	-1.860322	NA	0.376696	-2.140617	NA	-2.517313	NA	NA	0.794025	1.158792	1.234010	0.461778	NA	0.631193	0.793096	-0.183137	NA	0.425790	-0.982964	NA	-1.069158	NA	NA	
1431881.000000	22416.750000	17544.812500	17961.625000	24513.000000	160885.833333	NA	10.017564	9.772514	9.795993	10.106959	11.988450	NA	0.245050	0.221571	-0.089395	-1.970887	NA	-0.023479	-0.334445	-2.215937	NA	-0.310966	-2.192457	NA	-1.881491	NA	NA	0.498857	0.629934	0.367070	-0.044852	NA	0.279610	-0.113971	-0.510870	NA	-0.278019	-1.031566	NA	-0.548799	NA	NA	
1442756.000000	6403.333333	14923.277778	10396.562500	12693.333333	167391.444444	NA	8.764574	9.610678	9.249231	9.448832	12.028090	NA	-0.846104	-0.484657	-0.684258	-3.263516	NA	0.361447	0.161845	-2.417413	NA	-0.199602	-2.778860	NA	-2.579258	NA	NA	-0.306668	0.099105	-0.003607	-0.911738	NA	0.725116	0.340086	-0.696549	NA	-0.164039	-1.581330	NA	-1.119854	NA	NA	
1448238.000000	9555.750000	11040.500000	5258.083333	9039.888889	182598.250000	NA	9.164898	9.309326	8.567522	9.109402	12.115044	NA	-0.144427	0.597376	0.055496	-2.950145	NA	0.741804	0.199923	-2.805718	NA	-0.541880	-3.547522	NA	-3.005642	NA	NA	0.211333	0.912405	0.457356	-0.701579	NA	1.165332	0.374924	-1.054408	NA	-0.514355	-2.301966	NA	-1.468807	NA	NA	
1448949.000000	9489.250000	12455.250000	5456.142857	9004.333333	182624.375000	NA	9.157915	9.429897	8.604497	9.105461	12.115187	NA	-0.271983	0.553417	0.052454	-2.957272	NA	0.825400	0.324436	-2.685289	NA	-0.500964	-3.510689	NA	-3.009726	NA	NA	0.117167	0.879363	0.455460	-0.706359	NA	1.262085	0.488841	-0.943422	NA	-0.472478	-2.267435	NA	-1.472150	NA	NA	
