Position	iESd_BRG	iESa_BRG	iESd_BRM	iESa_BRM	iESd_CHCU	iESa_CHCU	iESd_CHCA	iESa_CHCA	iESd_CHFR	iESa_CHFR	iESd_TXL	iESa_TXL	log(iESd_BRG)	log(iESa_BRG)	log(iESd_BRM)	log(iESa_BRM)	log(iESd_CHCU)	log(iESa_CHCU)	log(iESd_CHCA)	log(iESa_CHCA)	log(iESd_CHFR)	log(iESa_CHFR)	log(iESd_TXL)	log(iESa_TXL)	log_iRESda(BRG)	log_iRESda(BRM)	log_iRESda(CHCU)	log_iRESda(CHCA)	log_iRESda(CHFR)	log_iRESda(TXL)	log_iRESdaN(BRG)	log_iRESdaN(BRM)	log_iRESdaN(CHCU)	log_iRESdaN(CHCA)	log_iRESdaN(CHFR)	log_iRESdaN(TXL)	
1114314.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1114346.000000	-1	-1	16.000000	10693.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.772589	9.277345	-1	-1	-1	-1	-1	-1	-1	-1	-1	-6.504756	-1	-1	-1	-1	-1	-4.340400	-1	-1	-1	-1	
1114537.000000	-1	-1	21.000000	42.000000	116.500000	2620.333333	-1	-1	116.500000	4099.666667	-1	-1	-1	-1	3.044522	3.737670	4.757891	7.871057	-1	-1	4.757891	8.318661	-1	-1	-1	-0.693147	-3.113166	-1	-3.560770	-1	-1	-0.462513	-0.552775	-1	-0.662276	-1	
1114579.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1114669.000000	-1	-1	45.000000	90.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.806662	4.499810	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.693147	-1	-1	-1	-1	-1	-0.462513	-1	-1	-1	-1	
1114691.000000	-1	-1	-1	-1	125.500000	615.000000	-1	-1	125.500000	4079.000000	-1	-1	-1	-1	-1	-1	4.832306	6.421622	-1	-1	4.832306	8.313607	-1	-1	-1	-1	-1.589317	-1	-3.481301	-1	-1	-1	0.471940	-1	-0.611253	-1	
1114920.000000	-1	-1	213.400000	295.500000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.363168	5.688669	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.325500	-1	-1	-1	-1	-1	-0.217195	-1	-1	-1	-1	
1114932.000000	-1	-1	213.400000	238.500000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.363168	5.474369	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.111201	-1	-1	-1	-1	-1	-0.074201	-1	-1	-1	-1	
1115021.000000	-1	-1	213.400000	238.500000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.363168	5.474369	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.111201	-1	-1	-1	-1	-1	-0.074201	-1	-1	-1	-1	
1115194.000000	-1	-1	317.000000	295.500000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.758902	5.688669	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.070233	-1	-1	-1	-1	-1	0.046864	-1	-1	-1	-1	
1115237.000000	-1	-1	-1	-1	-1	-1	-1	-1	30.500000	4079.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.417727	8.313607	-1	-1	-1	-1	-1	-1	-4.895880	-1	-1	-1	-1	-1	-1.519503	-1	
1115255.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1115295.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1115744.000000	-1	-1	271.000000	842.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.602119	6.735780	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.133661	-1	-1	-1	-1	-1	-0.756453	-1	-1	-1	-1	
1115837.000000	-1	-1	-1	-1	-1	-1	-1	-1	99.500000	3138.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.600158	8.051341	-1	-1	-1	-1	-1	-1	-3.451183	-1	-1	-1	-1	-1	-0.591915	-1	
1115943.000000	-1	-1	221.000000	399.875000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.398163	5.991152	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.592989	-1	-1	-1	-1	-1	-0.395681	-1	-1	-1	-1	
1116005.000000	137.000000	2959.000000	170.600000	1049.000000	137.000000	2424.500000	-1	-1	137.000000	5284.642857	-1	-1	4.919981	7.992607	5.139322	6.955593	4.919981	7.793381	-1	-1	4.919981	8.572560	-1	-1	-3.072626	-1.816271	-2.873400	-1	-3.652579	-1	-1.847633	-1.211935	-0.391544	-1	-0.721224	-1	
1116217.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1116304.000000	-1	-1	1157.100000	1073.500000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7.053672	6.978680	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.074993	-1	-1	-1	-1	-1	0.050040	-1	-1	-1	-1	
1116353.000000	-1	-1	-1	-1	327.000000	2345.958333	327.000000	11791.666667	327.000000	5284.642857	-1	-1	-1	-1	-1	-1	5.789960	7.760449	5.789960	9.375148	5.789960	8.572560	-1	-1	-1	-1	-1.970489	-3.585188	-2.782600	-1	-1	-1	0.215619	-0.333393	-0.162642	-1	
1116958.000000	-1	-1	1113.600000	991.250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7.015353	6.898967	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.116387	-1	-1	-1	-1	-1	0.077661	-1	-1	-1	-1	
1117201.000000	-1	-1	1113.600000	1558.500000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7.015353	7.351479	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.336126	-1	-1	-1	-1	-1	-0.224285	-1	-1	-1	-1	
1117236.000000	-1	-1	1910.000000	591.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7.554859	6.381816	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.173043	-1	-1	-1	-1	-1	0.782731	-1	-1	-1	-1	
1117738.000000	-1	-1	820.800000	1558.500000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.710279	7.351479	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.641200	-1	-1	-1	-1	-1	-0.427850	-1	-1	-1	-1	
1118214.000000	-1	-1	1586.500000	1078.625000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7.369286	6.983442	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.385843	-1	-1	-1	-1	-1	0.257460	-1	-1	-1	-1	
1118750.000000	-1	-1	453.000000	1023.600000	453.000000	3755.000000	-1	-1	453.000000	13478.333333	-1	-1	-1	-1	6.115892	6.931081	6.115892	8.230844	-1	-1	6.115892	9.508839	-1	-1	-1	-0.815189	-2.114951	-1	-3.392947	-1	-1	-0.543948	0.118475	-1	-0.554523	-1	
1119120.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1119452.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1120100.000000	-1	-1	451.300000	1465.500000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.112132	7.289952	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.177819	-1	-1	-1	-1	-1	-0.785918	-1	-1	-1	-1	
1120312.000000	-1	-1	536.500000	1011.166667	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.285067	6.918860	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.633793	-1	-1	-1	-1	-1	-0.422909	-1	-1	-1	-1	
1120313.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1120626.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1120645.000000	-1	-1	122.500000	1085.500000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.808111	6.989796	-1	-1	-1	-1	-1	-1	-1	-1	-1	-2.181685	-1	-1	-1	-1	-1	-1.455763	-1	-1	-1	-1	
1120871.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1120965.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1121098.000000	-1	-1	-1	-1	131.000000	2393.000000	-1	-1	131.000000	17689.000000	-1	-1	-1	-1	-1	-1	4.875197	7.780303	-1	-1	4.875197	9.780698	-1	-1	-1	-1	-2.905106	-1	-4.905501	-1	-1	-1	-0.412865	-1	-1.525680	-1	
1121227.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1122594.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1122705.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1125647.000000	1532.000000	12569.000000	-1	-1	-1	-1	-1	-1	1532.000000	14368.000000	-1	-1	7.334329	9.438989	-1	-1	-1	-1	-1	-1	7.334329	9.572759	-1	-1	-2.104659	-1	-1	-1	-2.238429	-1	-1.265575	-1	-1	-1	0.186750	-1	
1125769.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1127354.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1127428.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1127778.000000	-1	-1	411.000000	1831.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.018593	7.512618	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.494024	-1	-1	-1	-1	-1	-0.996911	-1	-1	-1	-1	
1128250.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1128440.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1128509.000000	-1	-1	333.500000	3039.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.809643	8.019284	-1	-1	-1	-1	-1	-1	-1	-1	-1	-2.209641	-1	-1	-1	-1	-1	-1.474418	-1	-1	-1	-1	
1128781.000000	-1	-1	333.500000	3039.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.809643	8.019284	-1	-1	-1	-1	-1	-1	-1	-1	-1	-2.209641	-1	-1	-1	-1	-1	-1.474418	-1	-1	-1	-1	
1128808.000000	94.000000	5387.833333	242.071429	3039.000000	134.250000	3126.208333	-1	-1	223.000000	5574.821429	-1	-1	4.543295	8.591899	5.489233	8.019284	4.899704	8.047576	-1	-1	5.407172	8.626016	-1	-1	-4.048604	-2.530051	-3.147872	-1	-3.218844	-1	-2.434509	-1.688216	-0.576114	-1	-0.442738	-1	
1128969.000000	-1	-1	-1	-1	140.750000	4032.000000	-1	-1	139.444444	17689.000000	-1	-1	-1	-1	-1	-1	4.946985	8.302018	-1	-1	4.937666	9.780698	-1	-1	-1	-1	-3.355033	-1	-4.843032	-1	-1	-1	-0.715419	-1	-1.485570	-1	
1129066.000000	-1	-1	71.500000	872.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.269697	6.770789	-1	-1	-1	-1	-1	-1	-1	-1	-1	-2.501092	-1	-1	-1	-1	-1	-1.668893	-1	-1	-1	-1	
1129209.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1129283.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1129471.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1129712.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1129731.000000	-1	-1	14.500000	563.750000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.674149	6.334611	-1	-1	-1	-1	-1	-1	-1	-1	-1	-3.660462	-1	-1	-1	-1	-1	-2.442501	-1	-1	-1	-1	
1129741.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1129772.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1129801.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1129893.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1129938.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1130023.000000	52.000000	6827.250000	-1	-1	52.000000	4550.833333	-1	-1	52.000000	7779.346154	-1	-1	3.951244	8.828677	-1	-1	3.951244	8.423066	-1	-1	3.951244	8.959228	-1	-1	-4.877434	-1	-4.471822	-1	-5.007984	-1	-2.932901	-1	-1.466406	-1	-1.591480	-1	
1130042.000000	-1	-1	524.500000	3449.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.262445	8.145840	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.883394	-1	-1	-1	-1	-1	-1.256724	-1	-1	-1	-1	
1130164.000000	-1	-1	524.500000	3449.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6.262445	8.145840	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1.883394	-1	-1	-1	-1	-1	-1.256724	-1	-1	-1	-1	
1130931.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1131156.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1131433.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1131559.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1132251.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1132545.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1132606.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1133115.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1133344.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1133358.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1133411.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1133548.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1133551.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1133564.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1133586.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1133595.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1133604.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1133611.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1133639.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1133796.000000	-1	-1	833.500000	4859.000000	-1	-1	1399.750000	4270.000000	1617.000000	7695.000000	-1	-1	-1	-1	6.725634	8.488588	-1	-1	7.244049	8.359369	7.388328	8.948326	-1	-1	-1	-1.762954	-1	-1.115320	-1.559998	-1	-1	-1.176359	-1	1.103199	0.622347	-1	
1135306.000000	-1	-1	-1	-1	-1	-1	-1	-1	1617.000000	7695.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7.388328	8.948326	-1	-1	-1	-1	-1	-1	-1.559998	-1	-1	-1	-1	-1	0.622347	-1	
1135363.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1135681.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1135864.000000	-1	-1	106.000000	3056.800000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.663439	8.025124	-1	-1	-1	-1	-1	-1	-1	-1	-1	-3.361685	-1	-1	-1	-1	-1	-2.243137	-1	-1	-1	-1	
1135893.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1137905.000000	-1	-1	2738.000000	4433.250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7.914983	8.396888	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.481905	-1	-1	-1	-1	-1	-0.321559	-1	-1	-1	-1	
1138983.000000	-1	-1	-1	-1	-1	-1	828.000000	3764.500000	809.937500	3764.500000	-1	-1	-1	-1	-1	-1	-1	-1	6.719013	8.233370	6.696957	8.233370	-1	-1	-1	-1	-1	-1.514357	-1.536413	-1	-1	-1	-1	0.871101	0.637490	-1	
1139272.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1139358.000000	-1	-1	1765.000000	1401.750000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7.475906	7.245477	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.230429	-1	-1	-1	-1	-1	0.153758	-1	-1	-1	-1	
1139637.000000	-1	-1	1765.000000	1009.333333	172.500000	1496.000000	172.500000	1901.636364	172.500000	1727.464286	-1	-1	-1	-1	7.475906	6.917045	5.150397	7.310550	5.150397	7.550470	5.150397	7.454410	-1	-1	-1	0.558861	-2.160153	-2.400073	-2.304013	-1	-1	0.372909	0.088080	0.355926	0.144642	-1	
1139703.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1139741.000000	-1	-1	116.000000	1368.875000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.753590	7.221745	-1	-1	-1	-1	-1	-1	-1	-1	-1	-2.468154	-1	-1	-1	-1	-1	-1.646915	-1	-1	-1	-1	
1139935.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1140046.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1140066.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1140083.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1140096.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1140107.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1140183.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1140406.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1140450.000000	-1	-1	-1	-1	31.000000	1765.937500	-1	-1	31.000000	2300.125000	-1	-1	-1	-1	-1	-1	3.433987	7.476437	-1	-1	3.433987	7.740719	-1	-1	-1	-1	-4.042450	-1	-4.306732	-1	-1	-1	-1.177674	-1	-1.141231	-1	
1140468.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1140541.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1140916.000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
