Position	iESk_ind1	iESk_ind2	iESk_ind3	iESk_ind4	iESk_ind5	
861414.000000	118.375000	13399.625000	0.000000	12843.625000	530.375000	
862349.000000	0.000000	26799.250000	0.000000	25687.250000	0.000000	
862698.000000	52.875000	13399.625000	0.000000	12843.625000	52.875000	
862772.000000	0.000000	26799.250000	0.000000	25687.250000	0.000000	
862789.000000	6.200000	10719.700000	6.200000	10274.900000	6.200000	
862834.000000	0.000000	26799.250000	0.000000	25687.250000	0.000000	
862904.000000	25.666667	17866.166667	0.000000	17124.833333	0.000000	
862916.000000	19.250000	13399.625000	0.000000	12843.625000	4.125000	
862937.000000	19.250000	13399.625000	4.875000	12843.625000	0.000000	
862955.000000	0.000000	26799.250000	0.000000	25687.250000	0.000000	
862990.000000	46.250000	13399.625000	46.250000	12843.625000	0.000000	
863325.000000	0.000000	26799.250000	0.000000	25687.250000	0.000000	
863530.000000	0.000000	26799.250000	0.000000	25687.250000	0.000000	
863958.000000	0.000000	17866.166667	451.833333	17124.833333	0.000000	
864210.000000	253.875000	13399.625000	338.875000	12843.625000	0.000000	
865095.000000	253.875000	13399.625000	338.875000	12843.625000	0.000000	
865104.000000	0.000000	26799.250000	0.000000	25687.250000	0.000000	
865299.000000	37.750000	13399.625000	434.000000	12843.625000	0.000000	
865310.000000	37.750000	13399.625000	434.000000	12843.625000	0.000000	
865395.000000	0.000000	13399.625000	434.000000	12843.625000	312.875000	
866585.000000	297.900000	10719.700000	347.200000	10274.900000	250.300000	
866623.000000	372.375000	13399.625000	434.000000	12843.625000	0.000000	
866644.000000	372.375000	13399.625000	434.000000	12843.625000	0.000000	
867231.000000	372.375000	13399.625000	0.000000	12843.625000	97.375000	
867325.000000	372.375000	13399.625000	0.000000	12843.625000	97.375000	
867329.000000	496.500000	17866.166667	0.000000	17124.833333	0.000000	
867630.000000	0.000000	17866.166667	0.000000	17124.833333	110.833333	
867994.000000	0.000000	26799.250000	0.000000	25687.250000	0.000000	
868356.000000	0.000000	26799.250000	0.000000	25687.250000	0.000000	
868373.000000	921.500000	17866.166667	0.000000	17124.833333	0.000000	
869660.000000	691.125000	13399.625000	223.625000	12843.625000	0.000000	
869799.000000	552.900000	10719.700000	178.900000	10274.900000	125.000000	
870023.000000	691.125000	13399.625000	0.000000	12843.625000	156.250000	
870036.000000	552.900000	10719.700000	19.000000	10274.900000	125.000000	
870213.000000	691.125000	13399.625000	0.000000	12843.625000	156.250000	
870354.000000	552.900000	10719.700000	169.100000	10274.900000	125.000000	
870355.000000	691.125000	13399.625000	211.375000	12843.625000	0.000000	
870423.000000	552.900000	10719.700000	169.100000	10274.900000	43.600000	
870791.000000	691.125000	13399.625000	211.375000	12843.625000	0.000000	
870796.000000	552.900000	10719.700000	169.100000	10274.900000	41.800000	
870810.000000	552.900000	10719.700000	169.100000	10274.900000	41.800000	
870912.000000	552.900000	10719.700000	169.100000	10274.900000	41.800000	
871093.000000	691.125000	13399.625000	211.375000	12843.625000	0.000000	
871165.000000	0.000000	26799.250000	0.000000	25687.250000	0.000000	
871357.000000	57.625000	13399.625000	2178.500000	12843.625000	0.000000	
871461.000000	46.100000	10719.700000	1742.800000	10274.900000	144.400000	
871522.000000	0.000000	13399.625000	2178.500000	12843.625000	180.500000	
871544.000000	119.600000	10719.700000	1742.800000	10274.900000	144.400000	
872129.000000	119.600000	10719.700000	1742.800000	10274.900000	144.400000	
872133.000000	0.000000	17866.166667	2904.666667	17124.833333	0.000000	
872147.000000	1567.000000	10719.700000	1742.800000	10274.900000	139.400000	
873527.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
874006.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
874492.000000	1567.000000	10719.700000	1742.800000	10274.900000	80.700000	
874520.000000	1567.000000	10719.700000	1742.800000	10274.900000	80.700000	
874785.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
874800.000000	1567.000000	10719.700000	1742.800000	10274.900000	195.500000	
875081.000000	1567.000000	10719.700000	1742.800000	10274.900000	195.500000	
875736.000000	1567.000000	10719.700000	1742.800000	10274.900000	195.500000	
875757.000000	1567.000000	10719.700000	1742.800000	10274.900000	195.500000	
875783.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
875852.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
876374.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
876456.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
876708.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
877120.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
877507.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
877621.000000	1567.000000	10719.700000	1742.800000	10274.900000	37.000000	
877877.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
877910.000000	1567.000000	10719.700000	1742.800000	10274.900000	6.900000	
877946.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
877996.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
878017.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
878021.000000	1567.000000	10719.700000	1742.800000	10274.900000	1.800000	
878035.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
878118.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
879091.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
879093.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
879096.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
879127.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
879212.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
879238.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
879300.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
879301.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
879385.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
879479.000000	1567.000000	10719.700000	1742.800000	10274.900000	14.200000	
879527.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
879716.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
879864.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
879865.000000	1958.750000	13399.625000	2178.500000	12843.625000	0.000000	
879960.000000	1567.000000	10719.700000	1742.800000	10274.900000	27.500000	
879990.000000	0.000000	17866.166667	0.000000	17124.833333	45.833333	
880110.000000	530.375000	13399.625000	230.875000	12843.625000	0.000000	
880228.000000	424.300000	10719.700000	184.700000	10274.900000	12.500000	
880235.000000	530.375000	13399.625000	230.875000	12843.625000	0.000000	
880240.000000	424.300000	10719.700000	184.700000	10274.900000	39.800000	
880421.000000	424.300000	10719.700000	184.700000	10274.900000	39.800000	
880452.000000	530.375000	13399.625000	230.875000	12843.625000	0.000000	
880482.000000	424.300000	10719.700000	184.700000	10274.900000	4.700000	
880499.000000	530.375000	13399.625000	230.875000	12843.625000	0.000000	
880505.000000	530.375000	13399.625000	230.875000	12843.625000	0.000000	
880556.000000	424.300000	10719.700000	184.700000	10274.900000	26.600000	
880771.000000	530.375000	13399.625000	230.875000	12843.625000	0.000000	
880907.000000	530.375000	13399.625000	230.875000	12843.625000	0.000000	
880933.000000	530.375000	13399.625000	230.875000	12843.625000	0.000000	
880946.000000	530.375000	13399.625000	230.875000	12843.625000	0.000000	
881001.000000	707.166667	17866.166667	0.000000	17124.833333	0.000000	
881032.000000	530.375000	13399.625000	288.750000	12843.625000	0.000000	
881625.000000	530.375000	13399.625000	288.750000	12843.625000	0.000000	
881873.000000	530.375000	13399.625000	288.750000	12843.625000	0.000000	
882470.000000	0.000000	17866.166667	0.000000	17124.833333	115.500000	
882502.000000	59.500000	10719.700000	59.500000	10274.900000	69.300000	
882534.000000	74.375000	13399.625000	74.375000	12843.625000	0.000000	
882622.000000	74.375000	13399.625000	74.375000	12843.625000	0.000000	
882706.000000	74.375000	13399.625000	74.375000	12843.625000	0.000000	
882709.000000	74.375000	13399.625000	74.375000	12843.625000	0.000000	
882750.000000	74.375000	13399.625000	74.375000	12843.625000	0.000000	
882762.000000	59.500000	10719.700000	59.500000	10274.900000	10.500000	
882805.000000	0.000000	17866.166667	0.000000	17124.833333	17.500000	
882812.000000	211.625000	13399.625000	211.625000	12843.625000	0.000000	
884498.000000	0.000000	17866.166667	0.000000	17124.833333	284.833333	
884509.000000	0.000000	17866.166667	0.000000	17124.833333	284.833333	
884510.000000	17.125000	13399.625000	17.125000	12843.625000	0.000000	
884646.000000	0.000000	17866.166667	0.000000	17124.833333	362.333333	
884727.000000	10.500000	10719.700000	212.600000	10274.900000	217.400000	
884751.000000	0.000000	13399.625000	265.750000	12843.625000	271.750000	
884822.000000	0.000000	13399.625000	265.750000	12843.625000	271.750000	
884845.000000	0.000000	13399.625000	265.750000	12843.625000	271.750000	
884903.000000	210.100000	10719.700000	212.600000	10274.900000	217.400000	
885640.000000	210.100000	10719.700000	212.600000	10274.900000	217.400000	
885690.000000	262.625000	13399.625000	265.750000	12843.625000	0.000000	
885809.000000	262.625000	13399.625000	0.000000	12851.500000	29256.125000	
885851.000000	210.100000	10719.700000	18.900000	10281.200000	23404.900000	
885900.000000	210.100000	10719.700000	18.900000	10281.200000	23404.900000	
885949.000000	0.000000	17866.166667	0.000000	17135.333333	39008.166667	
886095.000000	19.625000	13399.625000	0.000000	12851.500000	29256.125000	
886106.000000	0.000000	13399.625000	3.250000	12851.500000	29256.125000	
886121.000000	0.000000	17866.166667	0.000000	17135.333333	39008.166667	
886124.000000	2.000000	13399.625000	0.000000	12851.500000	29256.125000	
886137.000000	0.000000	17866.166667	0.000000	17135.333333	39008.166667	
886235.000000	59.250000	13399.625000	0.000000	12851.500000	29256.125000	
886278.000000	59.250000	13399.625000	0.000000	12851.500000	29256.125000	
886331.000000	59.250000	13399.625000	0.000000	12851.500000	29256.125000	
886389.000000	59.250000	13399.625000	0.000000	12851.500000	29256.125000	
886390.000000	59.250000	13399.625000	0.000000	12851.500000	29256.125000	
886456.000000	0.000000	17866.166667	0.000000	17135.333333	39008.166667	
886523.000000	8.750000	13399.625000	0.000000	12851.500000	29256.125000	
886526.000000	0.000000	13399.625000	39.375000	12851.500000	29256.125000	
886677.000000	108.800000	10719.700000	31.500000	10281.200000	23404.900000	
886687.000000	136.000000	13399.625000	0.000000	12851.500000	29256.125000	
886871.000000	108.800000	10719.700000	26.100000	10281.200000	23404.900000	
886948.000000	136.000000	13399.625000	0.000000	12851.500000	29256.125000	
887019.000000	108.800000	10719.700000	32.400000	10281.200000	23404.900000	
887095.000000	108.800000	10719.700000	32.400000	10281.200000	23404.900000	
887196.000000	0.000000	17866.166667	0.000000	17135.333333	39008.166667	
887282.000000	13.250000	13399.625000	0.000000	12851.500000	29256.125000	
887302.000000	0.000000	13399.625000	2.750000	12851.500000	29256.125000	
887304.000000	0.000000	17866.166667	0.000000	17135.333333	39008.166667	
887307.000000	32.875000	13399.625000	0.000000	12851.500000	29256.125000	
887436.000000	26.300000	10719.700000	20.400000	10281.200000	23404.900000	
887438.000000	0.000000	13399.625000	25.500000	12851.500000	29256.125000	
887471.000000	102.100000	10719.700000	20.400000	10281.200000	23404.900000	
887476.000000	127.625000	13399.625000	0.000000	12851.500000	29256.125000	
887488.000000	127.625000	13399.625000	0.000000	12851.500000	29256.125000	
887494.000000	127.625000	13399.625000	0.000000	12851.500000	29256.125000	
887560.000000	102.100000	10719.700000	27.600000	10281.200000	23404.900000	
887770.000000	127.625000	13399.625000	0.000000	12851.500000	29256.125000	
887896.000000	127.625000	13399.625000	0.000000	12851.500000	29256.125000	
888034.000000	0.000000	13399.625000	30.000000	12851.500000	29256.125000	
888136.000000	37.500000	13399.625000	0.000000	12851.500000	29256.125000	
888201.000000	37.500000	13399.625000	0.000000	12851.500000	29256.125000	
888228.000000	37.500000	13399.625000	0.000000	12851.500000	29256.125000	
888242.000000	0.000000	17866.166667	0.000000	17135.333333	39008.166667	
888322.000000	0.000000	13399.625000	104.500000	12851.500000	29256.125000	
888354.000000	0.000000	13399.625000	104.500000	12851.500000	29256.125000	
888575.000000	32.600000	10719.700000	83.600000	10281.200000	23404.900000	
888680.000000	0.000000	13399.625000	104.500000	12851.500000	29256.125000	
888691.000000	1.800000	10719.700000	83.600000	10281.200000	23404.900000	
888698.000000	0.000000	13399.625000	104.500000	12851.500000	29256.125000	
888702.000000	0.000000	17866.166667	0.000000	17135.333333	39008.166667	
888703.000000	54.100000	10719.700000	17.100000	10281.200000	23404.900000	
888873.000000	67.625000	13399.625000	0.000000	12851.500000	29256.125000	
888912.000000	54.100000	10719.700000	16.100000	10281.200000	23404.900000	
888952.000000	54.100000	10719.700000	16.100000	10281.200000	23404.900000	
888994.000000	0.000000	17866.166667	0.000000	17135.333333	39008.166667	
889131.000000	34.750000	13399.625000	0.000000	12851.500000	29256.125000	
889172.000000	34.750000	13399.625000	0.000000	12851.500000	29256.125000	
889231.000000	0.000000	17866.166667	0.000000	17135.333333	39008.166667	
889246.000000	0.000000	17866.166667	0.000000	17135.333333	39008.166667	
889283.000000	0.000000	17866.166667	0.000000	17135.333333	39008.166667	
889294.000000	0.000000	17866.166667	0.000000	17135.333333	39008.166667	
889295.000000	1.125000	13399.625000	0.000000	12851.500000	29256.125000	
889303.000000	0.000000	13399.625000	23.750000	12851.500000	29256.125000	
889485.000000	32.750000	13399.625000	0.000000	12851.500000	29256.125000	
889565.000000	0.000000	17866.166667	0.000000	17135.333333	39008.166667	
889692.000000	288.250000	13399.625000	0.000000	12851.500000	29256.125000	
889698.000000	230.600000	10719.700000	1.400000	10281.200000	23404.900000	
889706.000000	288.250000	13399.625000	0.000000	12851.500000	29256.125000	
890090.000000	288.250000	13399.625000	0.000000	12851.500000	29256.125000	
890588.000000	230.600000	10719.700000	62.800000	10281.200000	23404.900000	
890718.000000	288.250000	13399.625000	0.000000	12851.500000	29256.125000	
890845.000000	0.000000	13399.625000	24.500000	12851.500000	29256.125000	
890862.000000	54.600000	10719.700000	19.600000	10281.200000	23404.900000	
890897.000000	68.250000	13399.625000	0.000000	12851.500000	29256.125000	
891356.000000	0.000000	13399.625000	61.250000	12851.500000	29256.125000	
891387.000000	0.000000	17866.166667	0.000000	17135.333333	39008.166667	
891392.000000	8.200000	10719.700000	88.600000	10281.200000	23404.900000	
891469.000000	0.000000	13399.625000	110.750000	12851.500000	29256.125000	
891492.000000	5.300000	10719.700000	88.600000	10281.200000	23404.900000	
891522.000000	0.000000	13399.625000	110.750000	12851.500000	29256.125000	
891593.000000	0.000000	13399.625000	110.750000	12851.500000	29256.125000	
891617.000000	7.100000	10719.700000	88.600000	10281.200000	23404.900000	
891664.000000	0.000000	13399.625000	110.750000	12851.500000	29256.125000	
891821.000000	0.000000	13399.625000	110.750000	12851.500000	29256.125000	
891844.000000	0.000000	17866.166667	0.000000	17135.333333	39008.166667	
891931.000000	20.500000	13399.625000	0.000000	12851.500000	29256.125000	
892008.000000	0.000000	13399.625000	52.500000	12851.500000	29256.125000	
892351.000000	0.000000	17866.166667	0.000000	17135.333333	39008.166667	
892742.000000	206.125000	13399.625000	0.000000	12851.500000	29256.125000	
892888.000000	206.125000	13399.625000	0.000000	12851.500000	29256.125000	
893213.000000	164.900000	10719.700000	132.900000	10281.200000	23404.900000	
893529.000000	0.000000	13399.625000	166.125000	12851.500000	29256.125000	
893686.000000	0.000000	13399.625000	166.125000	12851.500000	29256.125000	
893744.000000	182.500000	13399.625000	0.000000	12851.500000	29256.125000	
893771.000000	243.333333	0.000000	0.000000	17117.833333	39008.166667	
895119.000000	0.000000	437.833333	0.000000	17117.833333	39008.166667	
895309.000000	155.500000	262.700000	1138.100000	10270.700000	23404.900000	
895727.000000	155.500000	262.700000	1138.100000	10270.700000	23404.900000	
895790.000000	259.166667	0.000000	1896.833333	0.000000	38988.333333	
896193.000000	0.000000	3759.250000	1422.625000	2049.375000	29241.250000	
896449.000000	916.700000	3007.400000	1138.100000	1639.500000	23393.000000	
897480.000000	916.700000	3007.400000	1138.100000	1639.500000	23393.000000	
900080.000000	916.700000	3007.400000	1138.100000	1639.500000	23393.000000	
900209.000000	916.700000	3007.400000	1138.100000	1639.500000	23393.000000	
900269.000000	916.700000	3007.400000	1138.100000	1639.500000	23393.000000	
900286.000000	916.700000	3007.400000	1138.100000	1639.500000	23393.000000	
900463.000000	916.700000	3007.400000	1138.100000	1639.500000	23393.000000	
900756.000000	916.700000	3007.400000	1138.100000	1639.500000	23393.000000	
901053.000000	0.000000	5012.333333	0.000000	2732.500000	38988.333333	
901408.000000	40.800000	3007.400000	40.800000	1639.500000	23393.000000	
901461.000000	0.000000	5012.333333	0.000000	2732.500000	38988.333333	
901665.000000	395.800000	3007.400000	275.200000	1639.500000	23393.000000	
902043.000000	395.800000	3007.400000	275.200000	1639.500000	23393.000000	
902163.000000	395.800000	3007.400000	275.200000	1639.500000	23393.000000	
902351.000000	395.800000	3007.400000	275.200000	1639.500000	23393.000000	
903527.000000	494.750000	3759.250000	0.000000	2049.375000	29241.250000	
903557.000000	0.000000	3759.250000	81.375000	2049.375000	29241.250000	
903605.000000	121.600000	3007.400000	65.100000	1639.500000	23393.000000	
903619.000000	121.600000	3007.400000	65.100000	1639.500000	23393.000000	
903689.000000	121.600000	3007.400000	65.100000	1639.500000	23393.000000	
904046.000000	152.000000	3759.250000	0.000000	2049.375000	29241.250000	
904332.000000	0.000000	7518.500000	0.000000	0.000000	58482.500000	
904361.000000	273.400000	3007.400000	133.600000	1431.300000	23393.000000	
905668.000000	341.750000	3759.250000	0.000000	1789.125000	29241.250000	
905672.000000	273.400000	3007.400000	228.800000	1431.300000	23393.000000	
905682.000000	273.400000	3007.400000	228.800000	1431.300000	23393.000000	
905745.000000	0.000000	3759.250000	286.000000	1789.125000	29241.250000	
905810.000000	178.900000	3007.400000	228.800000	1431.300000	23393.000000	
905874.000000	178.900000	3007.400000	228.800000	1431.300000	23393.000000	
906156.000000	178.900000	3007.400000	228.800000	1431.300000	23393.000000	
906252.000000	178.900000	3007.400000	228.800000	1431.300000	23393.000000	
906571.000000	178.900000	3007.400000	228.800000	1431.300000	23393.000000	
906773.000000	0.000000	3759.250000	286.000000	1789.125000	29241.250000	
906855.000000	0.000000	5012.333333	0.000000	2385.500000	38988.333333	
906905.000000	159.600000	3007.400000	72.500000	1431.300000	23393.000000	
906916.000000	159.600000	3007.400000	72.500000	1431.300000	23393.000000	
907569.000000	199.500000	3759.250000	0.000000	1789.125000	29241.250000	
907787.000000	0.000000	3759.250000	73.750000	1789.125000	29241.250000	
907958.000000	20.100000	3007.400000	59.000000	1431.300000	23393.000000	
907988.000000	0.000000	5012.333333	0.000000	2385.500000	38988.333333	
908057.000000	43.600000	3007.400000	74.900000	1431.300000	23393.000000	
908226.000000	43.600000	3007.400000	74.900000	1431.300000	23393.000000	
908255.000000	0.000000	3759.250000	93.625000	1789.125000	29241.250000	
908382.000000	23.100000	3007.400000	74.900000	1431.300000	23393.000000	
908412.000000	28.875000	3759.250000	0.000000	1789.125000	29241.250000	
908422.000000	23.100000	3007.400000	3.400000	1431.300000	23393.000000	
908446.000000	0.000000	5012.333333	0.000000	2385.500000	38988.333333	
908487.000000	10.700000	3007.400000	10.700000	1431.300000	23393.000000	
908553.000000	0.000000	5012.333333	0.000000	2385.500000	38988.333333	
908581.000000	159.200000	3007.400000	159.200000	1431.300000	23393.000000	
908630.000000	159.200000	3007.400000	159.200000	1431.300000	23393.000000	
908717.000000	159.200000	3007.400000	159.200000	1431.300000	23393.000000	
908765.000000	159.200000	3007.400000	159.200000	1431.300000	23393.000000	
909961.000000	0.000000	5012.333333	0.000000	2385.500000	38988.333333	
910375.000000	0.000000	5012.333333	0.000000	2385.500000	38988.333333	
910516.000000	23.500000	3759.250000	0.000000	1789.125000	29241.250000	
910563.000000	0.000000	3759.250000	37.000000	1789.125000	29241.250000	
910591.000000	8.600000	3007.400000	29.600000	1431.300000	23393.000000	
910649.000000	0.000000	3759.250000	37.000000	1789.125000	29241.250000	
910726.000000	0.000000	5012.333333	0.000000	2385.500000	38988.333333	
910956.000000	75.800000	3007.400000	75.800000	1431.300000	23393.000000	
911101.000000	94.750000	0.000000	94.750000	1789.125000	29241.250000	
911339.000000	0.000000	2055.833333	0.000000	2385.500000	38988.333333	
911441.000000	0.000000	2055.833333	0.000000	2385.500000	38988.333333	
911565.000000	0.000000	2055.833333	61.833333	0.000000	38988.333333	
911601.000000	0.000000	1541.875000	46.375000	2722.375000	29241.250000	
911776.000000	0.000000	2055.833333	0.000000	3629.833333	38988.333333	
912180.000000	74.800000	1233.500000	74.800000	2177.900000	23393.000000	
912524.000000	0.000000	2055.833333	0.000000	3629.833333	38988.333333	
912699.000000	0.000000	1541.875000	289.625000	2722.375000	29241.250000	
913744.000000	0.000000	1541.875000	289.625000	2722.375000	29241.250000	
913796.000000	0.000000	2055.833333	0.000000	3629.833333	38988.333333	
913836.000000	103.900000	1233.500000	51.800000	2177.900000	23393.000000	
914314.000000	129.875000	1541.875000	0.000000	2722.375000	29241.250000	
914357.000000	0.000000	2055.833333	0.000000	3629.833333	38988.333333	
914938.000000	152.600000	1233.500000	248.800000	2177.900000	23393.000000	
915883.000000	0.000000	1541.875000	311.000000	2722.375000	29241.250000	
915900.000000	0.000000	2055.833333	0.000000	3629.833333	38988.333333	
915906.000000	0.000000	2055.833333	0.000000	3629.833333	38988.333333	
915910.000000	0.000000	1541.875000	175.250000	2722.375000	29241.250000	
916365.000000	156.600000	1233.500000	140.200000	2177.900000	23393.000000	
916853.000000	195.750000	1541.875000	0.000000	2722.375000	29241.250000	
916886.000000	156.600000	1233.500000	4.500000	2177.900000	23393.000000	
916898.000000	195.750000	1541.875000	0.000000	2722.375000	29241.250000	
916943.000000	0.000000	2055.833333	0.000000	3629.833333	38988.333333	
916948.000000	0.000000	2055.833333	0.000000	3629.833333	38988.333333	
917148.000000	0.000000	2055.833333	0.000000	3629.833333	38988.333333	
917199.000000	16.000000	1233.500000	16.000000	2177.900000	23393.000000	
917308.000000	0.000000	2055.833333	0.000000	3629.833333	38988.333333	
917467.000000	247.750000	0.000000	247.750000	2722.375000	29241.250000	
917725.000000	198.200000	1152.400000	198.200000	2177.900000	23393.000000	
919032.000000	0.000000	1920.666667	0.000000	3629.833333	38988.333333	
919710.000000	0.000000	1920.666667	0.000000	3629.833333	38988.333333	
919877.000000	158.900000	1152.400000	57.300000	2177.900000	23393.000000	
920050.000000	158.900000	1152.400000	57.300000	2177.900000	23393.000000	
920110.000000	198.625000	1440.500000	0.000000	2722.375000	29241.250000	
920308.000000	158.900000	1152.400000	75.800000	2177.900000	23393.000000	
920868.000000	0.000000	1920.666667	0.000000	3629.833333	38988.333333	
920977.000000	164.200000	1152.400000	413.600000	2177.900000	23393.000000	
921675.000000	164.200000	1152.400000	413.600000	2177.900000	23393.000000	
921733.000000	164.200000	1152.400000	413.600000	2177.900000	23393.000000	
921754.000000	0.000000	1440.500000	517.000000	2722.375000	29241.250000	
922329.000000	57.900000	1152.400000	413.600000	2177.900000	23393.000000	
922333.000000	0.000000	1440.500000	517.000000	2722.375000	29241.250000	
922612.000000	221.375000	1440.500000	517.000000	0.000000	29241.250000	
922626.000000	177.100000	1152.400000	413.600000	4441.700000	23393.000000	
923355.000000	221.375000	1440.500000	0.000000	5552.125000	29241.250000	
923361.000000	0.000000	0.000000	0.000000	11104.250000	58482.500000	
923697.000000	34.800000	34.800000	34.800000	4441.700000	23393.000000	
923709.000000	0.000000	0.000000	0.000000	11104.250000	58482.500000	
923751.000000	372.600000	325.600000	372.600000	4441.700000	23393.000000	
924302.000000	372.600000	325.600000	372.600000	4441.700000	23393.000000	
924729.000000	372.600000	325.600000	372.600000	4441.700000	23393.000000	
924744.000000	372.600000	325.600000	372.600000	4441.700000	23393.000000	
924989.000000	372.600000	325.600000	372.600000	4441.700000	23393.000000	
924996.000000	372.600000	325.600000	372.600000	4441.700000	23393.000000	
925265.000000	372.600000	325.600000	372.600000	4441.700000	23393.000000	
925451.000000	465.750000	0.000000	465.750000	5552.125000	29241.250000	
925735.000000	0.000000	47.666667	0.000000	7402.833333	38988.333333	
925737.000000	325.833333	0.000000	0.000000	7402.833333	38988.333333	
925745.000000	244.375000	118.875000	0.000000	5552.125000	29241.250000	
926688.000000	244.375000	0.000000	124.250000	5552.125000	29241.250000	
926739.000000	0.000000	1260.000000	0.000000	7402.833333	38988.333333	
926784.000000	311.100000	756.000000	95.900000	4441.700000	23393.000000	
927698.000000	388.875000	945.000000	0.000000	5552.125000	29241.250000	
927959.000000	311.100000	756.000000	376.800000	4441.700000	23393.000000	
928675.000000	0.000000	945.000000	471.000000	5552.125000	29241.250000	
928690.000000	206.000000	756.000000	376.800000	4441.700000	23393.000000	
929376.000000	206.000000	756.000000	376.800000	4441.700000	23393.000000	
930049.000000	0.000000	1260.000000	0.000000	7402.833333	38988.333333	
930349.000000	225.200000	756.000000	225.200000	4441.700000	23393.000000	
930638.000000	281.500000	0.000000	281.500000	5552.125000	29241.250000	
932012.000000	0.000000	4500.833333	0.000000	7402.833333	38988.333333	
932457.000000	0.000000	4500.833333	0.000000	7402.833333	38988.333333	
932926.000000	2059.900000	2700.500000	2059.900000	4441.700000	23393.000000	
933546.000000	2059.900000	2700.500000	2059.900000	4441.700000	23393.000000	
937797.000000	2059.900000	2700.500000	2059.900000	4441.700000	23393.000000	
937809.000000	2059.900000	2700.500000	2059.900000	4441.700000	23393.000000	
938100.000000	2059.900000	2700.500000	2059.900000	4441.700000	23393.000000	
939048.000000	2059.900000	2700.500000	2059.900000	4441.700000	23393.000000	
939201.000000	2059.900000	2700.500000	2059.900000	4441.700000	23393.000000	
939341.000000	2059.900000	2700.500000	2059.900000	4441.700000	23393.000000	
939528.000000	2059.900000	2700.500000	2059.900000	4441.700000	23393.000000	
940081.000000	2059.900000	2700.500000	2059.900000	4441.700000	23393.000000	
942263.000000	2059.900000	2700.500000	2059.900000	4441.700000	23393.000000	
942526.000000	2059.900000	2700.500000	2059.900000	4441.700000	23393.000000	
943456.000000	0.000000	4500.833333	0.000000	7402.833333	38988.333333	
944532.000000	166.700000	2700.500000	166.700000	4441.700000	23393.000000	
944706.000000	166.700000	2700.500000	166.700000	4441.700000	23393.000000	
944757.000000	166.700000	2700.500000	166.700000	4441.700000	23393.000000	
944781.000000	166.700000	2700.500000	166.700000	4441.700000	23393.000000	
944874.000000	0.000000	0.000000	0.000000	0.000000	116965.000000	
945359.000000	545.100000	513.300000	150.700000	10352.400000	23393.000000	
945572.000000	545.100000	513.300000	150.700000	10352.400000	23393.000000	
945803.000000	545.100000	513.300000	150.700000	10352.400000	23393.000000	
945937.000000	681.375000	641.625000	0.000000	12940.500000	29241.250000	
946040.000000	545.100000	513.300000	370.700000	10352.400000	23393.000000	
947027.000000	545.100000	513.300000	370.700000	10352.400000	23393.000000	
947543.000000	545.100000	513.300000	370.700000	10352.400000	23393.000000	
947823.000000	681.375000	0.000000	463.375000	12940.500000	29241.250000	
947861.000000	0.000000	3479.333333	0.000000	17254.000000	38988.333333	
947940.000000	105.000000	2087.600000	105.000000	10352.400000	23393.000000	
948303.000000	105.000000	2087.600000	105.000000	10352.400000	23393.000000	
948548.000000	0.000000	3479.333333	0.000000	17254.000000	38988.333333	
948732.000000	197.700000	2087.600000	197.700000	10352.400000	23393.000000	
950525.000000	0.000000	3479.333333	0.000000	17254.000000	38988.333333	
950526.000000	26.300000	2087.600000	26.300000	10352.400000	23393.000000	
950555.000000	26.300000	2087.600000	26.300000	10352.400000	23393.000000	
950759.000000	0.000000	3479.333333	0.000000	17254.000000	38988.333333	
951130.000000	0.000000	3479.333333	0.000000	17254.000000	38988.333333	
